	P0	P1	P2	P3	P4	P5	P6
(-) PCDHB10	0.04782066606415343	0.10220702197630877	0.09121309308416513	0.0	0.02053113557238243	0.12628100323955296	0.16569425599074006
(-) PCDHB9	0.05883639426514138	0.08933244494818474	0.09501563891084079	0.0	0.05983441685816674	0.15848855986780291	0.18466001350673603
(-) PCED1A	0.16052014352899321	0.10933935428489404	0.060430710855601186	0.16255516415365706	0.36042237334166477	0.055470636268219915	0.0603941517341913
(-) PCMT1	0.024132410685681085	0.0	0.0	0.15122721036074024	0.0	0.00303153219761559	0.019215445864963245
(-) PDCD2	0.004448452217610723	0.0	0.0	0.1442266667235477	0.0	0.0	0.0054997931611590395
(-) PDCD5	0.03857435213908055	0.0	0.05153009615579323	0.22963512494769003	0.0	0.0036992309968834854	0.0
(-) PDCD6	0.07336437946943497	0.0	0.03524977981586562	0.0	0.007982495333620585	0.12475513588836264	0.004653485338519896
(-) PDCD6IP	0.08421406658765875	0.017669402757837616	0.09160668711674945	0.02831057803689715	0.0	0.0008830419157607515	0.0
(-) PDGFRB	0.0	0.2929891873849149	0.4574179507169013	0.0	0.20991085178820215	0.04752449089182815	0.1453080647253178
(-) PDLIM1	0.10999006929496094	0.0	0.04671077118278373	0.03325696405468757	0.18135091838030015	0.0006916558568258375	0.0
(-) PDLIM4	0.323015561268666	0.11897141551621683	0.10698801144363908	0.12989596174252988	0.17484324788109726	0.0	0.0
(-) PDS5A	0.02022073260853562	0.0	0.0	0.08853634469431461	0.0007900142110589661	0.0	0.011908350916962162
(-) PDSS2	0.0	0.0	0.0	0.12643068261539153	0.0	0.002926405908066187	0.12925667406439809
(-) PELI2	0.10861691866558865	0.07615079210083488	0.0	0.0	0.4511341663064265	0.0	0.27975420441214677
(-) PELO	0.0	0.016806084708774326	0.2740210887788105	0.003614035253569376	0.0	0.0	0.013877034583826655
(-) PER3	0.0	0.08907595601290462	0.04999806503515948	0.029163777662946908	0.09735630376654272	0.01727318906625579	0.03935747332912881
(-) PEX11B	0.08518791794814067	0.01364149175893945	0.0	0.0	0.07835730847911215	0.003121031782042841	0.012660567674056374
(-) PEX14	0.0	0.00906103270884913	0.0	0.11068165801139561	0.005295274449166256	0.0	0.025433365158730233
(-) PHACTR2	0.15033678581399923	0.025511198458904587	0.040893801569351663	0.245685239525064	0.08882074434351975	0.05761479707381022	0.03922755552356106
(-) PHF20L1	0.021887876193154732	0.0	0.12436315934626466	0.03490418987092178	0.0	0.007426420169443162	0.13640239220150382
(-) PHF8	0.10815632501776357	0.03222203269645744	0.0	0.058840469817593416	0.005125467054267214	0.0	7.542888667869944e-05
(-) PHIP	0.0	0.0	0.0	0.14343467449381228	0.01033803155566156	0.0	0.003934833306225203
(-) PHKA1	0.32910089967088685	0.0	0.0	0.0	0.24371169153740602	0.17632872638422795	0.0
(-) PHLDB2	0.1771120243443582	0.0	0.28878793267203157	0.11272767467171738	0.2723556506877084	0.017040150261501314	0.0014415802044124052
(-) PIANP	0.34624498421166866	0.2420602102689749	0.0	0.10105715969361037	0.2066532939105955	0.13924359287234994	0.23961010416953435
(-) PICK1	0.03147922680541866	0.0	0.0	0.010489570326472434	0.2543887583248808	0.0728731491719658	0.0
(-) PID1	0.07848600949579555	0.141954405333444	0.09753865814230082	0.023959039548880855	0.061086772655261065	0.0636233544109061	0.07167723926734505
(-) PIGT	0.0	0.10188151765764693	0.02592415292595078	0.021285288132847125	0.08911373195275382	0.05832337491236429	0.0
(-) PIM2	0.23898573395336165	0.10606641510208337	0.0	0.10907289149036102	0.10786104493168937	0.0	0.010404652306277221
(-) PINK1	0.1895952913222876	0.0012004775400090311	0.06788868326205287	0.14347631764391297	0.04100400725198949	0.1182373381938408	0.0027061092586573537
(-) PIP4K2B	0.060983717292548166	0.15286443368910757	0.0	0.0	0.0	0.0026265908456663766	0.016960907104113562
(-) PIP5K1C	0.0	0.14700057026009536	0.07412408467736786	0.0	0.0024171580375844585	0.03551013245467052	0.026240913856031715
(-) PITX1	0.0	0.011144064822612581	0.055156853445246436	0.12326086724847915	0.2375350582624965	0.11063952642959386	0.021889799562587537
(-) PKD1	0.0	0.2022298662172381	0.0	0.007887149368728176	0.08779785077878811	0.07459612597413792	0.05798681062819416
(-) PKIG	0.0	0.12437741622899158	0.0033408611108336453	0.0	0.08483717722777333	0.012645641129772454	0.0
(-) PKN2	0.0	0.0	0.0	0.16001383099241837	0.07484814478163679	0.0	0.000506831397994928
(-) PKN3	0.19928656444519005	0.0	0.0	0.138226301594775	0.2625163626625488	0.0	0.0
(-) PLAA	0.124876256536819	0.0673412527849787	0.0	0.048910671014616644	0.018823441769976367	0.11275355536711643	0.24644209797734667
(-) PLAGL1	0.24722254875073732	0.037650750028407474	0.00890935070376932	0.2522522232357663	0.25230706294338956	0.09816470450835632	0.0
(-) PLBD2	0.0	0.14653470373836489	0.044941562122286206	0.0	0.0	0.10933542974545835	0.013461054376596858
(-) PLCXD1	0.015465306769502257	0.0	0.0	0.02647989472358269	0.0062766317761574104	0.0	0.2667016270731933
(-) PLEKHA5	0.02224234487777107	0.0	0.049544821353685924	0.14360401451406274	0.0	0.004981059776803918	0.009985455546436857
(-) PLEKHN1	0.0	0.0	0.417063220607702	0.07273155169179796	0.0	0.05796952497497248	0.21913423297827303
(-) PLGRKT	0.022615012889289954	0.0	0.0	0.08369632326172773	0.0	0.01301849635054475	0.17101623243300396
(-) PLK1	0.006056362970351181	0.0	0.0	0.1705948993141788	0.0	0.0	0.0
(-) PLK4	0.0	0.0	0.0	0.1944422935786182	0.0	0.0	0.003418350283229098
(-) PLXNA3	0.04108535440879198	0.0794905080968179	0.05628099571274517	0.0057922803400797885	0.03204084638161114	0.03570873553200391	0.029691632336184333
(-) PLXNB1	0.0382943215887364	0.0031357124375354147	0.0	0.0	0.3827150282225849	0.019588275086028353	0.009235197810075703
(-) PLXNB2	0.022836728567179165	0.024675842462834267	0.0	0.0	0.07158330963513095	0.10636363172955951	0.008925989570893082
(-) PMAIP1	0.1899047239123225	0.0	0.27224627547480856	0.21160083232592294	0.0	0.061106693204978295	0.042066684745614875
(-) POFUT1	0.0	0.11569873109597661	0.036278588524407275	0.029005479810674462	0.03420790862889682	0.06235242161773958	0.0
(-) POFUT2	0.0	0.17306398070253293	0.10544938347922095	0.0	0.11638969892912529	0.1248635463650809	0.016493440768533273
(-) POLD2	0.05201508415255343	0.008148768233424293	0.16868357563283645	0.03736486907423135	0.01994429783324629	0.03031293483843737	0.0
(-) POLD3	0.0	0.0	0.0	0.1698979606684122	0.0	0.0	0.00719878586500574
(-) POLE4	0.22782699993413363	0.0004525665830640198	0.011089972487042627	0.07169189508523754	0.0	0.0497032565797532	0.0
(-) POLR1A	0.03182703723390817	0.0017002657910602094	0.0	0.09887755982332835	0.0	0.04014122628110227	0.0
(-) POMGNT2	0.11122872292629214	0.008038251351422986	0.0	0.0	0.0	0.07030679315140154	0.0
(-) POT1	0.08421365831752317	0.06381592240559004	0.03129447511041428	0.0	0.011986383724138648	0.011199017168014335	0.0
(-) PP2D1	0.4429113227041483	0.10047595191441533	0.13779662448379826	0.24533406818453682	0.17591803046011562	0.09471886765795284	0.10773944901757827
(-) PPA2	0.009121665998037657	0.0	0.0	0.07554380737551936	0.0	0.012517824074645606	0.10141232977400085
(-) PPCS	0.0	0.0	0.03407547335022928	0.07987737557331868	0.20519478506172567	0.0	0.0
(-) PPIA	0.0	0.0	0.22912755837499177	0.03036127697061865	0.004562870058306377	0.0021540545379476962	0.0
(-) PPIE	0.0033735018687925467	0.0	0.030483189222367025	0.03831650035819667	0.15552041422399504	0.02436953161637726	0.0005980773373773407
(-) PPIG	0.0	0.0	0.0	0.0996145548958985	0.0	0.08467098536755938	0.003962395650580485
(-) PPIL3	0.10947040263844003	0.04500328637702314	0.027746276088675102	0.01239887857497003	0.0	0.10553076277291443	0.0794100770106175
(-) PPP1R11	0.0	0.09461698686508348	0.010964007493673551	0.051438788229984475	0.0	0.045429234173030034	0.0
(-) PPP1R26	0.13767861451774746	0.0	0.0	0.0	0.09012029557252975	0.0	0.0
(-) PPP1R3C	0.0	0.21870825498436966	0.25388851199525847	0.0	0.0	0.13222737598849918	0.0
(-) PPP2CB	0.035975456669261295	0.004615180656801547	0.01565815567323609	0.016934060941383576	0.00115015707447587	0.019059294412270732	0.015506414438642825
(-) PPP2R1B	0.020126400703293086	0.0	0.0	0.1055357770856983	0.06471615546500954	0.0	0.002738102754579464
(-) PPP2R5B	0.0	0.14350041381088052	0.07055555214755387	0.0	0.05002881329784002	0.06688508390746696	0.01471561109300592
(-) PPP2R5D	0.0	0.002698789116513244	0.0	0.08672318624148868	0.12047903342099438	0.0023656979527052584	0.0
(-) PPP3CA	0.0	0.006876929624825956	0.08934560314115882	0.08782509967766501	0.0	0.11056333142057057	0.006249937437082042
(-) PPP3R1	0.020431967118239067	0.09622454185421486	0.024504837614461896	0.12117976696770712	0.0	0.0	0.0
(-) PPP4C	0.0	0.07752330786083507	0.0	0.0864638285429782	0.0	0.0	0.0
(-) PPP6R2	0.028173808051450935	0.02437356368248352	0.0586845411224171	0.05953484381575388	0.051250407732148145	0.0	0.016268811285596707
(-) PPT1	0.04868202489580932	0.07302525982308888	0.0	0.04518186392832613	0.016849465877546748	0.0027143021934360333	0.0
(-) PRC1	0.02117527965696868	0.0	0.0	0.17419145213249168	0.0	0.0	0.013052775227337466
(-) PRDM11	0.057548704393093626	0.0	0.3430967726826079	0.02233222314345808	0.12863312643835728	0.07996658426567334	0.025675927014029844
(-) PRDM2	0.0	0.005866281497545717	0.1830969919350123	0.04779473959448532	0.09127372316611233	5.4177864879337385e-06	0.0
(-) PRDX2	0.06121310862203036	0.0018256106546575262	0.0	0.05092999951468294	0.09769578422044983	0.0	0.0
(-) PRDX3	0.0029333383609675937	0.0	0.0	0.11022377343366921	0.0	0.0	0.0
(-) PRELID2	0.09310294448849192	0.012615237115084478	0.34796112110604877	0.03806956447168205	0.0034348493952694884	0.008892225271324957	0.0
(-) PRICKLE2	0.0	0.1619622066816507	0.0	0.015615105404291446	0.06492900229092116	0.012874913914981375	0.30842156903877244
(-) PRICKLE3	0.09674340079960932	0.0	0.0	0.08315528957254577	0.06067519570999357	0.0	0.0
(-) PRIM1	0.0	0.0	0.007914304000944583	0.17006112319700512	0.0	0.0	0.0
(-) PRIM2	0.0	0.0	0.0	0.168156548694964	0.0	0.0	0.004597941490443102
(-) PRIMPOL	0.09534633830061177	0.021152795773793292	0.21462982203123862	0.20913734415539642	0.0	0.0	0.16092784971529608
(-) PRKAB1	0.029807905670019435	0.012585773007744898	0.0	0.0763889923425915	0.06573282190358426	0.0	0.0
(-) PRKACA	0.02995404585672336	0.11780535520739348	0.0	0.006611553445394858	0.007868516714396223	0.0012638740155860233	0.021078663855177246
(-) PRKAR1A	0.044641733999986576	0.003193706441989923	0.011146364292283767	0.0	0.0	0.06725522286661059	0.03840643305982817
(-) PRKCA	0.0	0.12990686747605246	0.01714116185831118	0.0	0.07907719356516921	0.01257298843761031	0.019857523148448544
(-) PRKX	0.176749865379737	0.0	0.003238033356604203	0.0	0.0972241701142734	0.12234268382798368	0.0
(-) PRMT6	0.007821367414489421	0.006386166918065977	0.0	0.10260529515383558	0.03088069808601939	0.0	0.0
(-) PROCR	0.0	0.038187316734873036	0.2215475205344694	0.02078408085005886	0.0	0.012744598263975131	0.17307471862825394
(-) PRPF40A	0.012111797148786827	0.0	0.0	0.11404557295670817	0.0	0.04140822621172395	0.045774271777368467
(-) PRR12	0.015242203073303352	0.0	0.0018709151372029427	0.056177362490741706	0.01692925291420973	0.06287447997608626	0.0
(-) PRRG1	0.03736408142638828	0.0	0.24359272820925992	0.002306930036907815	0.0	0.24103330499628364	0.0
(-) PRTFDC1	0.0	0.1574551551930048	0.030778305895824296	0.17011482732182664	0.24609567879195446	0.025948423128011905	0.14816475460397138
(-) PRTG	0.3079838052648823	0.1782826016198951	0.31585634065330753	0.0	0.19890660186747558	0.10446460443125197	0.0
(-) PSIP1	0.10550460828848106	0.02372729249965199	0.0	0.05631902494283153	0.0	0.025600006041242435	0.023224450758943433
(-) PSMD5	0.0	0.0	0.2147311588947185	0.0	0.11056832427187825	0.0	0.0
(-) PSMD6	0.10902303952289498	0.0	0.023461244361604152	0.024841177828307227	0.01119041543713778	0.0	0.07371071974710965
(-) PSPC1	0.03281042728539247	0.0	0.0	0.04446757888930888	0.06455542704703451	0.0027113930721297664	0.0021421684539755883
(-) PTEN	0.17303226302735547	0.013483658952347294	0.0	0.07500183517695119	0.0656536750488961	0.0	0.0
(-) PTGFRN	0.028159903585787707	0.0	0.0	0.07308324708027501	0.27577653521232215	0.04265253847401118	0.18801973405057062
(-) PTK7	7.832123488666761e-05	0.05528524533226376	0.0	0.016273042844085435	0.14957497043561016	0.03488938648124608	0.028952698917869425
(-) PTN	0.0	0.2960113127315547	0.0	0.01004558390599779	0.0690450674382397	0.06068099965278936	0.21043312118830904
(-) PTPDC1	0.14227666403853712	0.0	0.03605946720449053	0.002762030449888543	0.0	0.11404657199063378	0.027393020397463556
(-) PTPN12	0.026341612561446636	0.1046050764631943	0.020241152537615412	0.0011285725112987158	0.0010287249035622664	0.0	0.12278703454391948
(-) PTPN13	0.0	0.012224386239932718	0.04181587113000198	0.04036900856776932	0.0	0.23512303861731457	0.030691461076756174
(-) PTPRG	0.0	0.04104142218283151	0.0545670810734346	0.01886439053922073	0.0	0.290493210172957	0.015535807269695393
(-) PTPRM	0.06072880278673856	0.12931870352527022	0.7227155502524248	0.014871070566314459	0.0	0.29393610515689717	0.0
(-) PTPRN2	0.22416045614021562	0.043171505741066325	0.5457829449819355	0.0	0.20494167688125592	0.010991020203124986	0.30137586357574364
(-) PTPRS	0.0	0.007720688718232755	0.0	0.0	0.04415937267869639	0.1562335952513067	0.0
(-) PTS	0.02127458834066039	0.0	0.00915333692354701	0.07862719706463636	0.015372333900554723	0.0	0.0
(-) PXDN	0.0	0.12481158673647524	0.5122226518978807	0.0	0.3204357112932996	0.0	0.1933913560970018
(-) PXMP4	0.11368986860590065	0.020383292861492024	0.0	0.047209961917425484	0.07988249975891998	0.049301057564286384	0.0
(-) PYGO1	0.11475687431678652	0.19023167175492264	0.05471043836578361	0.04230358168835899	0.2073483726414282	0.28000361090588904	0.017137490614013498
(-) PYROXD2	0.1554607482270986	0.0	0.0	0.0	0.1508901516425715	0.13073404675115913	0.20777553659583695
(-) QRSL1	0.0	0.0	0.0	0.19039091530630012	0.0	0.0	0.07281926946966849
(-) R3HCC1L	0.021551408698228643	0.0	0.042937063490263314	0.16579099929586322	0.0	0.0	0.08317553080437201
(-) R3HDM1	0.0	0.0695755828953745	0.0	0.10325566050711278	0.0	0.004907554906691606	0.03044287446136906
(-) RAB11FIP3	0.039461583679842545	0.18490205162835674	0.046283822447021665	0.009944965436650677	0.1168477251369776	0.08692345240390875	0.01769006463262146
(-) RAB12	0.025255396861348103	0.06411262409357794	0.0	0.05816543226095692	0.02997823743315941	0.004616739903930157	0.13510867500675516
(-) RAB1B	0.04585717339127692	0.014037090027510473	0.11380766635919441	0.08604164206890362	0.0	0.0	0.00207636979581633
(-) RAB24	0.03735700666801025	0.17980154947853677	0.08056534413680205	0.0	0.0	0.004910281000570166	0.016693447789291275
(-) RAB2A	0.04695620607608168	0.002756475184439149	0.1591221873201672	0.005370268007776988	0.007611976055542963	0.05403688325001274	0.02259303959425972
(-) RAB32	0.05581471369823	0.0	0.057329416512459	0.12079545576195848	0.038132452302126786	0.0	0.0
(-) RAB34	0.0977862020288582	0.0	0.08730601865962714	0.002843111879924911	0.13123124269417513	0.0	0.0
(-) RAB36	0.18747928419173554	0.13456532706527438	0.0	0.014309361937661167	0.27912066513015377	0.22698799258878027	0.06810813855937194
(-) RAB40A	0.231513058546312	0.12599821091561605	0.10658484944003387	0.02341621465449763	0.006971599300718776	0.09451750454630771	0.2554942558590337
(-) RAB40B	0.19793545028174736	0.059457311204986596	0.0	0.0	0.1407339433610769	0.03943379462753308	0.002170890999228934
(-) RAB4A	0.12623434143476014	0.0	0.0	0.0	0.19525170118927843	0.0	0.0
(-) RAB5A	0.06993765538813333	0.012646037316164973	0.024926427500532627	0.005911682791252599	0.006826658831535489	0.0	0.003792596381385688
(-) RAB6A	0.014842672938737013	0.0	0.12789527649659613	0.003915454086587446	0.11981637507346704	0.0	0.005131989952148213
(-) RAB6B	0.08718784818458475	0.0	0.015086680962461851	0.0	0.3202163861278088	0.22232765125865153	0.0
(-) RAB8A	0.025562882298650454	0.0	0.0	0.10116689420495842	0.0	0.007859773865394418	0.0
(-) RABEP2	0.012350165939529015	0.07256152480284199	0.003901733464497251	0.04952154359757224	0.0	0.06878962832959018	0.08166387921440209
(-) RABL3	0.11056507998975802	0.0074088950031355565	0.055911786212614625	0.0	0.0	0.13692571914773954	0.06533286498476328
(-) RAC1	0.15907982437252377	0.008057502799600413	0.26176924624566095	0.0	0.31102991538255753	0.06060259777671533	0.01631268216686179
(-) RACGAP1	0.0	0.0	0.0	0.14590320079881888	0.0	0.0	0.0
(-) RAD51AP1	0.0	0.0	0.0	0.15857141504713593	0.0	0.0	0.0
(-) RALGPS2	0.14226997662329519	0.0	0.04862469553781492	0.008831765441613702	0.0	0.16864380360581543	0.0
(-) RANBP1	0.0	0.0	0.011682813625747902	0.17464998529851225	0.0	0.0	0.0
(-) RAPGEF6	0.035761627874844014	0.04599680778075571	0.08241825517990806	0.12772498116708858	0.01713702178377674	0.06256014346277931	0.04006482168504978
(-) RARS2	0.0	0.0	0.0	0.1512726264703204	0.0	0.04429865574310043	0.037549028023855235
(-) RASA3	0.0005586549598227224	0.18925681327552946	0.1413118258813127	0.004851230436949539	0.0	0.10779365761928486	0.007923461250643693
(-) RASSF7	0.1045201049783376	0.0	0.0	0.0632141709386849	0.010237709584799082	0.0	0.0
(-) RAVER2	0.1495328750997903	0.0	0.0	0.046435454201442385	0.0	0.18515863336285834	0.008068156171481777
(-) RB1	0.23287336961323477	0.0	0.0860950999862334	0.0	0.0	0.0	0.022386991851987535
(-) RBBP8	0.0	0.0	0.0	0.135240991588039	0.0	0.0	0.05704979547659832
(-) RBM22	0.005562953221264848	0.0	0.045251563773666514	0.07945694341527122	0.0	0.08071552287613458	0.0
(-) RBM25	0.0	0.0	0.0	0.15316181979797935	0.0	0.03667991717750379	0.0007958364953418713
(-) RBM28	0.05087428943988645	0.010877949231965002	0.006920198222675894	0.01966884638879366	0.012726991254092938	0.07750610989709268	0.0
(-) RBM41	0.08457437245409802	0.0025870015306153826	0.0	0.08205270342129138	0.03335714796382084	5.6095555348088524e-05	0.010727501685643523
(-) RBM43	0.09021225521786481	0.16277888755930786	0.05064522246249187	0.0	0.0	0.08271742594857165	0.14050151398418825
(-) RBM44	0.25067000659134914	0.28425920839082897	0.20466486756936914	0.3143930778945528	0.26372308397716665	0.11434489677805271	0.06685162441935867
(-) RCBTB1	0.060964763852012833	0.0	0.058181856633054016	0.018266368075047633	0.0076235703361911804	0.0003719255341888888	0.04249917327757627
(-) RCN1	0.0	0.07313813199911687	0.14445239119169762	0.009927765197048266	0.06931234590465739	0.05098491411266686	0.01450048251660258
(-) RDX	0.02310630966220058	0.0	0.0048306413563901866	0.058985476466351223	0.06746048266568735	0.0	0.0
(-) RER1	0.0	0.0	0.17466925913989267	0.03901535411678136	0.0008345454009680775	0.0	0.09974713970748315
(-) RFC1	0.028985157766489543	0.0	0.0	0.10708404071718688	0.013961906675255455	0.0	0.013866349633217359
(-) RFC4	0.011199033511499139	0.0	0.12273106598044835	0.12553386439370035	0.0	0.0	0.0
(-) RFESD	0.22212055076430132	0.02326907201192833	0.37032877059305813	0.1484688592313082	0.18584711296816278	0.05965871656633121	0.03949500853425093
(-) RFTN1	0.006616370613673016	0.22925520932318313	0.1293884707519827	0.06728315358315878	0.0	0.1474606490269272	0.010508409288030651
(-) RGL3	0.23187679568401584	0.0879949991420757	0.10437309401636151	0.12804531316225257	0.0	0.07781407456662641	0.19570401966622078
