	P0	P1	P2
(+) NCOA4	0.062172625864445934	0.07413433503282116	0.07640062931760584
(+) NCOR2	0.016876855264103114	0.0	0.0630947184865786
(+) NDUFA8	0.04959010969395742	0.10221931129883287	0.008201690605436367
(+) NDUFB1	0.004038537373537667	0.10135589158032506	0.018807605212227765
(+) NDUFB5	0.03647321739512812	0.11404492512070545	0.04068115190927481
(+) NDUFB9	0.0	0.18397510075843196	0.052057890317117606
(+) NDUFS7	0.0	0.05654168159989786	0.042865787554637484
(+) NELL2	0.12735342334457564	0.11096260261845713	0.12848405078825365
(+) NENF	0.0030241709690044375	0.0	0.08405308749706317
(+) NET1	0.0	0.11227261129185546	0.05394936935211771
(+) NFE2L2	0.036418977120739326	0.02773048397968314	0.10181285829466229
(+) NFKBIL1	0.0066073070653222665	0.0	0.0801871994585484
(+) NFX1	0.00785671971060408	0.022564242209351174	0.0918455730026027
(+) NFYB	0.007210419393754524	0.0299875701383631	0.0544199825814919
(+) NIP7	0.023146540787931238	0.05324691318262036	0.07106575839220143
(+) NIPBL	0.02708280546979422	0.048957980851450755	0.03918443795776522
(+) NME1-NME2	0.01772382074120172	0.042348907518106334	0.0238623869575066
(+) NNAT	0.010734412956318109	0.01718234976619852	0.06350767818821823
(+) NOA1	0.007143639974748598	0.014401994492647192	0.06155842645315965
(+) NOB1	0.029236123271958726	0.07896851744697952	0.04327534463142331
(+) NOC4L	0.0	0.01697160349463835	0.1176583894729594
(+) NOP14	0.02326303138077794	0.027084065945256537	0.03210454197449204
(+) NOP16	0.023940790108163548	0.03421919296855985	0.044999603948948357
(+) NOP2	0.022365074199592744	0.06031039184651248	0.027443083290892133
(+) NPNT	0.0602968634936364	0.07057024159240818	0.04414349981779235
(+) NPRL2	0.01768626726353795	0.010958495017536388	0.05054830951781821
(+) NR1H2	0.043186809906498654	0.006671000359635119	0.02011866594005241
(+) NRBF2	0.01881739418228429	0.07216068973822973	0.0562451767948576
(+) NRCAM	0.1697471522330763	0.0	0.31519293962310657
(+) NRIP2	0.08535481941321282	0.0	0.012916405414671059
(+) NSMF	0.0395303332120763	0.0	0.04352697805290945
(+) NT5C3A	0.0	0.03830925107020706	0.08642775165698457
(+) NUDT4	0.0800547387241955	0.0	0.07382640233880088
(+) NUMB	0.06393618455252624	0.0065013380967448514	0.022764763003451968
(+) NUP37	0.0	0.0928637165669828	0.03066619150734768
(+) NUTF2	0.007251515199592559	0.08299669825150482	0.0396942834565103
(+) NXT2	0.05248244015018295	0.02710623705493531	0.07763072296814046
(+) OAZ1	0.05011981936671166	0.0	0.03806909845503564
(+) OGFOD1	0.01968961738161806	0.021861489920585907	0.04899724910721828
(+) OGT	0.07159084637032985	0.0	0.04897396479026973
(+) ORAOV1	0.024795442703251153	0.020260519373224595	0.059764826902791564
(+) OSBPL11	0.0	0.00989281683520814	0.13002741289452707
(+) OTUD7B	0.0	0.0	0.11611393683779273
(+) OXTR	0.09362605862230716	0.0192147804045593	0.03980741710172233
(+) PAF1	0.0	0.007353543635342096	0.07275639104771005
(+) PAIP1	0.012312950985429798	0.01440880700388669	0.03955790250767576
(+) PAK4	0.017046024171614164	0.05876429134729093	0.027983022894891747
(+) PAPSS1	0.06795261191224751	0.0	0.023471215355545173
(+) PARP9	0.007974503066199293	0.022505081686921283	0.15384904223610796
(+) PCBP2	0.02253480853485878	0.061029154832604675	0.06715273421639861
(+) PCDHGA11	0.10702782950064518	0.0	0.02738452979305131
(+) PCDHGB6	0.03658880598420639	0.023330798814019876	0.08336109545232599
(+) PCSK6	0.09274044755739942	0.2082039050553852	0.0
(+) PCSK9	0.0	0.14384906050668836	0.0990162363761611
(+) PDCL	0.04978240036279655	0.05663212859097168	0.0013233122774053206
(+) PDE12	0.05314851215322273	0.018169434367297694	0.06176629987350587
(+) PDIA5	0.19521627573512254	0.051293915574179616	0.1524492444730746
(+) PDIA6	0.1272516499644637	0.025256748358155383	0.08158672889443577
(+) PDLIM2	0.033668133762489116	0.19509983414383422	0.03111448974739818
(+) PDZK1	0.08743817378852133	0.03130723714075686	0.25828345462511987
(+) PEX13	0.010847705894075986	0.1278544560188361	0.001977136205214902
(+) PEX5	0.030640873667390944	0.052560060480681924	0.062471483295677914
(+) PFDN1	0.057480128000016346	0.05171812711240335	0.01219053357713053
(+) PFDN6	0.028641452127293333	0.01749914819868366	0.09743232551619764
(+) PHF12	0.0	0.014353595549237652	0.12597717439285652
(+) PHF20	0.047495901084381516	0.029884586242946716	0.0033782795906525218
(+) PHF21A	0.028891341271318663	0.0	0.06316719708654507
(+) PHF6	0.0	0.007289181862698519	0.11503565205496727
(+) PHKA2	0.013058276660497031	0.0	0.05207725636051743
(+) PHKG1	0.060668432380224215	0.0	0.04257386116909106
(+) PHLDB3	0.0	0.09241246796186399	0.041846063617895946
(+) PI4KB	0.004594441374863581	0.0	0.11641409753591468
(+) PIP4K2C	0.0	0.01258260205081974	0.06712225666534678
(+) PIP5K1A	0.0	0.020882283054950723	0.23922276020914085
(+) PIPOX	0.03476230722894649	0.0	0.2992053436957288
(+) PKP4	0.06731136757680503	0.07462451535848136	0.14288606943928372
(+) PLA2G4B	0.029673883166352645	0.07823131072848845	0.06946013198856084
(+) PLEK2	0.045545956942459824	0.1935005652873745	0.026833882579227235
(+) PLEKHF2	0.004526092357138311	0.09317468949733872	0.033341042827620376
(+) PLEKHG2	0.0771917394934379	0.00899265665586634	0.20097710007292205
(+) PLP1	0.15021336014652703	0.0236897941526937	0.014960209698895593
(+) PLS3	0.0	0.04042960042926614	0.08067252081252091
(+) PLSCR1	0.007122424523970395	0.02696547390042367	0.13109532046993955
(+) PNPT1	0.0	0.08080785011105397	0.026917187134143886
(+) POC5	0.04820974998637605	0.005294574711212399	0.039176098370708484
(+) POGZ	0.0	0.0017386640517731776	0.09748005341412974
(+) POLB	0.041240649629968526	0.02761429075528578	0.039531090121706
(+) POLE3	0.0	0.07548957335338088	0.11748394296224178
(+) POLG	0.021065476668388324	0.010796200782765	0.048433703020039034
(+) POLM	0.029565239975739316	0.020570699201392817	0.04294217363503741
(+) POLR2B	0.0005052286889530872	0.0	0.06728952625378987
(+) POLR2F	0.029304239239643603	0.03475949943560993	0.018774719960298808
(+) POLR2G	0.0	0.0016084276912578497	0.0842173771557561
(+) POLR2I	0.016889578744539512	0.042686839232898746	0.019955612737288755
(+) POLR2K	0.020269450467429662	0.03357842268858012	0.044149143287583015
(+) POLR3GL	0.00947498564860638	0.0	0.1366269175342746
(+) POP4	0.017657476684603605	0.10211898526972628	0.01966619548645172
(+) POU5F1	0.005547433049264372	0.11208234146579003	0.03389509054581963
(+) PPARA	0.027238239665123173	0.0	0.08805528993108795
(+) PPAT	0.011325665230955734	0.004560650637390845	0.04144478029946672
(+) PPIL1	0.0005883058267991966	0.023236062116971334	0.06299473908368483
(+) PPM1A	0.01671354858996288	0.06179254209928105	0.1430416685221502
(+) PPM1B	0.0	0.05844724324967894	0.11947669305761749
(+) PPME1	0.0401099039190639	0.001162065390642029	0.06518048604076229
(+) PPP1CB	0.0020604371781996465	0.0	0.1651424564993348
(+) PPP1R12B	0.01850620809505366	0.0	0.050578671018602694
(+) PPP1R12C	0.05547049671022895	0.00599139798405434	0.03656715093969568
(+) PPP1R14C	0.20600388750622076	0.11852793483182551	0.22669610859291298
(+) PPP1R21	0.0	0.009339245360885451	0.10171230942981675
(+) PPP1R37	0.02470052005011658	0.045564739273044906	0.021216173535120827
(+) PPP1R7	0.054648691651572184	0.01374314815431545	0.05225459865567904
(+) PPP2CA	0.034493413397465686	0.03629448329128577	0.03332156231941354
(+) PPP2R2D	0.022475855106265326	0.03672591455683601	0.06432074794484013
(+) PPP2R5C	0.0016273770479001862	0.00880616258759225	0.15634324617957568
(+) PPP6R1	0.08804482593760615	0.03361540874330324	0.0
(+) PPT2	0.09121138485002443	0.03316166696948635	0.004301533108166603
(+) PRAME	0.1056405296884512	0.14425225653072327	0.04745422843787452
(+) PRDM15	0.005777258047992675	0.04776055314642832	0.046474406555758636
(+) PRDX6	0.0	0.021231656534144924	0.11796619523422912
(+) PRELP	0.12129216508029969	0.0	0.008033842906133572
(+) PREP	0.020283297021331765	0.019426122913497244	0.09795913007742052
(+) PREPL	0.10049024741777858	0.0	0.0065881384055943145
(+) PRKAB2	0.0	0.0	0.11021798181850558
(+) PRKCI	0.022484716380266962	0.0745622728701268	0.049213441015107086
(+) PRKRA	0.05812230803652701	0.0	0.03621394853310159
(+) PRMT1	0.019495796821907944	0.09938739124527529	0.00034025729909042767
(+) PRPF4	0.0	0.02558232836252035	0.09216888748573092
(+) PRPF40B	0.04655855642319802	0.005236193390942106	0.03627070686562665
(+) PRPF4B	0.002826477740694368	0.0	0.09055348408900177
(+) PRPSAP2	0.0	0.12179392068124634	0.033178952418441536
(+) PRRG2	0.0	0.156218042541572	0.0
(+) PRRT1	0.27112939430244476	0.10426528791795027	0.18651165701836342
(+) PRSS8	0.0	0.1566936217450584	0.0043366572862353625
(+) PRX	0.023068073374042875	0.023793947573847063	0.0915854221262777
(+) PSAT1	0.06543798027306032	0.027354167142994913	0.07124628582335299
(+) PSMA1	0.0	0.0562611796241618	0.047263818396476455
(+) PSMB4	0.0	0.027986643157099297	0.06293043647191446
(+) PSMC1	0.0026338550788748537	0.0843446114486377	0.021747202493410552
(+) PSMC4	0.00858341304904168	0.05396245852705152	0.0820185663647632
(+) PSMD2	0.052670775420762775	0.05206160443581065	0.023602550897692344
(+) PSMD4	0.01837185580046305	0.038974905208427044	0.08787110485069861
(+) PSMD7	0.02440865405059523	0.03791863982418216	0.03966497729142111
(+) PSMG2	0.015829531566249687	0.006212800007385414	0.1244240728334342
(+) PTAFR	0.0	0.15552863524291688	0.0
(+) PTCD3	0.0	0.04629886148801367	0.06835189422473935
(+) PTGES2	0.03462918163588412	0.1071999773961162	0.003549185114627979
(+) PTGES3	0.0	0.05376469610051177	0.06218181208064188
(+) PTK2	0.03403877915711452	0.045933422121191315	0.010682815105415824
(+) PTK2B	0.0	0.11482494744342286	0.09116279041470828
(+) PTOV1	0.003910817539587708	0.017475832583804717	0.03321595819476439
(+) PTPN4	0.0020510162121945134	0.07688180079815711	0.04365264664347797
(+) PTPN9	0.0	0.0	0.1415427054086968
(+) PUS10	0.09702581624742344	0.0	0.11463936212940787
(+) PUS7L	0.0	0.03834904259417466	0.05547398744840699
(+) QDPR	0.04193751191411559	0.04835177558990383	0.025517970684422266
(+) QKI	0.0	0.0	0.1365149226932672
(+) QPCTL	0.053665066392518376	0.03369173634320267	0.04558751913502757
(+) QTRT1	0.021609880796994146	0.005171854417996705	0.10601246355839776
(+) RAB10	0.019794114631716618	0.028724464350880254	0.03705534634465816
(+) RAB35	0.027133334597298487	0.02417551010801169	0.05941071676502723
(+) RABEPK	0.02916807911684556	0.022546071450555993	0.01600910407742501
(+) RABL2A	0.02981183336792379	0.014407869708707041	0.12108361402993398
(+) RAD17	0.04193360391506944	0.0032628080258999465	0.04515202912094107
(+) RAD21	0.0	0.1545356032014388	0.09077962961738206
(+) RAD51D	0.0	0.012564156498947066	0.13508631019734
(+) RAI1	0.0	0.026318932715952932	0.12444512122803567
(+) RAP2A	0.014620247420280423	0.004379294997970489	0.12773339939778477
(+) RAPGEFL1	0.013282855808010256	0.09152309422629372	0.022820767619755235
(+) RASD1	0.0	0.0	0.19476630202894693
(+) RASGRF2	0.05680326429093597	0.0	0.09604458345600686
(+) RASGRP1	0.05509695381608074	0.07117016619253527	0.08389709646139999
(+) RBBP4	0.0	0.0	0.14561503629390926
(+) RBBP5	0.010566450912128393	0.0	0.07739902573546106
(+) RBM42	0.007740288400234322	0.04110255002204052	0.04174932292739324
(+) RBMX	0.0	0.0	0.14010010313312754
(+) RBPJ	0.05931912992998856	0.0	0.03465976676997331
(+) RCHY1	0.03166256282818079	0.06073297052209191	0.05308366373415219
(+) REC8	0.0	0.0	0.19380858376669882
(+) REEP3	0.0	0.045843393622767535	0.055897734458559015
(+) REST	0.008323280416551294	0.0	0.09381222130816103
(+) RFX1	0.024495746519834768	0.003216219694478873	0.07132050702930295
(+) RGPD1	0.1735629659167845	0.05012545292966272	0.020213678670341115
(+) RGPD2	0.19181474243699229	0.05492407908833494	0.05384487811451749
(+) RGS2	0.028175823754914345	0.045019323993873685	0.026400114599717833
(+) RGS5	0.08573454571527614	0.0	0.023565659836959692
(+) RHCE	0.12444881678755983	0.0	0.0
(+) RHOF	0.00017897426317429067	0.12183356110775309	0.017398847652035383
(+) RHOT2	0.01579428996182384	0.005064302486123149	0.07111866236922242
(+) RIC8B	0.03192149024908466	0.0	0.0703460289799637
(+) RIPK1	0.004067141993805924	0.0	0.07661175487988081
(+) RMDN3	0.0	0.0	0.11213852651287294
(+) RNASEH1	0.002305237445522713	0.07186555657267354	0.10075222372908828
(+) RNF126	0.02856836823098472	0.01882817909355488	0.08198017820572245
(+) RNF139	0.0	0.058899027337243	0.06987489206235932
(+) RNF168	0.0	0.08130019484711162	0.03766601024621471
(+) RNF19A	0.038883578955116134	0.0018052140202978542	0.1369713489431748
(+) RNF2	0.003931975456456196	0.030146862387350194	0.03706357687142591
(+) RNF20	0.002205104719852261	0.0	0.15087527641747414
(+) RNF217	0.0	0.0	0.115230631083154
(+) RNF4	0.016198855010447998	0.03096196690639673	0.06706363889182418
(+) ROCK2	0.10272013118308339	0.0	0.03850011761011606
(+) RP2	0.05056746241971996	0.05628775518171177	0.13210166474124874
(+) RPL30	0.011429806717987935	0.09081576018224793	0.045828402780396946
(+) RPL31	0.05299576357011404	0.15933224287525646	0.06505841474621565
(+) RPL35	0.010719274404535148	0.14071819456038284	0.003158671325065912
(+) RPL36AL	0.013390543398904728	0.045433124008998106	0.06401822462946502
(+) RPL5	0.0	0.12240005677620157	0.09240445086096638
(+) RPL6	0.024460175331357064	0.1245517778105342	0.0892510857490303
(+) RPL7A	0.019739022816767045	0.17383092939613454	0.0
(+) RPL7L1	0.0	0.08262523043968333	0.02380293002040056
(+) RPP25L	0.03651326694711351	0.09583104195305897	0.0
(+) RPS16	0.005899768255674092	0.0741654290218344	0.07400699462342586
(+) RPS27A	0.09492498494646683	0.21207351605986483	0.12119870733331059
(+) RPUSD3	0.0	0.09721930565805656	0.02510071021132611
(+) RRAD	0.21265906714145633	0.013839360860663745	0.14837947477996882
(+) RRM2B	0.11023065369443916	0.011893647141481972	6.464356975223103e-05
(+) RRP36	0.0	0.07647665441049133	0.08062362891192845
(+) RSBN1L	0.031313605154091574	0.02763064149352624	0.060480002809574704
(+) RSL1D1	0.005984278749175259	0.08279009773812547	0.07998080072107823
(+) RTKN	0.08955222672258543	0.07196089124916326	0.0
(+) S100A14	0.0026092509939455205	0.16207451511847593	0.018575853303632896
(+) S100A2	0.0009108155035096415	0.08254038798980926	0.05381426971633563
(+) S100P	0.0	0.14829200468767453	0.0
(+) S100PBP	0.0	0.0022511624291945563	0.08631989174270764
(+) SAMD4B	0.00996061363167976	0.02751861846231383	0.12572669891978752
(+) SAMHD1	0.01585549337019591	0.0	0.10363842230005565
(+) SAP18	0.041715186401554936	0.001794206635525565	0.05164105445989844
(+) SAR1A	0.016655590934397006	0.06658440046302683	0.03209342545264318
(+) SBF2	0.04741396619864812	0.0	0.02413054326776768
(+) SBNO1	0.005821103113192676	0.009908858231486725	0.08857276840430654
(+) SBSPON	0.05716393749353481	0.0	0.11653900513329273
(+) SC5D	0.0	0.016143089559588507	0.07657644123722837
(+) SCAF4	0.005704601815991662	0.0	0.08899507832315047
(+) SCIN	0.01212481636734211	0.08223823124781918	0.1547242878734085
(+) SCNM1	0.041267317572233043	0.05336490204458696	0.3372646462311278
(+) SCP2	5.608612700443428e-05	0.0002471358133174307	0.09192461612393253
(+) SCRIB	0.03190110509721296	0.014951434249960451	0.07314592247275024
(+) SCYL3	0.0	0.0	0.13581079687135683
(+) SDHAF1	0.010527747639145596	0.010915192064397988	0.03291523034194059
(+) SDHB	0.0	0.04671293715750443	0.08165655098443775
(+) SEC16A	0.09461171235652444	0.0	0.040772412171023724
(+) SEPHS2	0.014771295528536068	0.04317489258825464	0.030354766048002916
(+) SERAC1	0.020974585265003277	0.0	0.08622754905449811
(+) SERPINB5	0.0	0.16563595639819084	0.0032577022568873962
(+) SERPINF1	0.12620004979558422	0.12970657052243773	0.1410683523250873
(+) SESN1	0.09902750036292055	0.03553351125147765	0.05848332794535676
(+) SET	0.0	0.1517612268780711	0.0
(+) SETD7	0.05712265627548866	0.0	0.008770329799354425
(+) SF1	0.0	0.008518282115561673	0.0903541493800619
(+) SF3B3	0.01732137638122988	0.014093209401345305	0.05591076053523104
(+) SFN	0.012839626693102114	0.19818878456399175	0.015446719421823105
(+) SH2D3A	0.0	0.17785521213380867	0.04722199894463221
(+) SIAH1	0.0439179525194212	0.010922586512788972	0.03400755786963657
(+) SIPA1L3	0.020171248443302203	0.01844267065213235	0.1152938890187821
(+) SIRT6	0.05822929923580754	0.0	0.07548876844616853
(+) SKIDA1	0.0	0.0	0.15865527245401725
(+) SLC12A2	0.0	0.001030650008092975	0.11100038339410351
(+) SLC16A1	0.0	0.033010880442088816	0.16003552137881458
(+) SLC17A9	0.03322111853815202	0.06338240613761909	0.08609225988949305
(+) SLC20A2	0.046021507096036904	0.02055852717426559	0.047182312690218366
(+) SLC23A1	0.06875032676178071	0.003110413050597123	0.06514249053629245
(+) SLC25A3	0.026072362403604745	0.05629890225530598	0.07515142559561841
(+) SLC25A35	0.0	0.08335738503418987	0.09156195664014712
(+) SLC25A5	0.0	0.10298763951351336	0.04263091485477436
(+) SLC26A2	0.016702990916736493	0.05650092460505055	0.049676996074434966
(+) SLC2A3	0.059092837380078346	0.10972606246685164	0.0008368733786846707
(+) SLC31A1	0.13387750674480267	0.06513475085417535	0.242588387022534
(+) SLC33A1	0.009191379206460982	0.08336499763179157	0.031240477849591688
(+) SLC35F5	0.05626947152934613	0.04513357850386052	0.012928435695814939
(+) SLC38A5	0.07415972199184453	0.04942754823347975	0.14196004267256468
(+) SLC38A9	0.020729591861893777	0.027766053379992335	0.10441337222316432
(+) SLC39A1	0.0	0.07657043335577966	0.08595468014224113
(+) SLC39A14	0.05832795281365926	0.02903572051045298	0.02027529958489237
(+) SLC39A3	0.035108821862547976	0.01158868036945694	0.0988234370301641
(+) SLC52A2	0.0	0.061080351729624685	0.025095610815694596
(+) SLC6A6	0.07555893953263478	0.0	0.06516719096482984
(+) SLC7A5	0.0771078609569416	0.10099166819518698	0.012157586438395384
(+) SLC7A6OS	0.0403592388898713	0.09927968118555071	0.09270227394419658
(+) SLC7A7	0.04202772058577035	0.0844899758002135	0.012648554754433695
(+) SLC9A6	0.0	0.0	0.18460076090000724
(+) SMARCD1	0.025286894091564305	0.02808710259551384	0.08747930600978489
(+) SMG7	0.0	0.007121676189601117	0.10861467592525867
(+) SMG8	0.0075967514629915744	0.0	0.08808261483760643
(+) SMG9	0.004794731453411862	0.02729484763195888	0.06818731842649044
(+) SMIM13	0.0	0.001609200238650857	0.12255108920824001
(+) SMIM20	0.0	0.011349869096647546	0.1137320583141575
(+) SMIM7	0.0019831367485754073	0.01258785999249765	0.111207490340028
(+) SMPD4	0.028750138562362713	0.050552165954095486	0.06197893978337556
(+) SMU1	0.0	0.0	0.11248865263627232
(+) SMYD3	0.04076879065440415	0.0	0.020333265306805307
(+) SNAP23	0.013003535470506953	0.03770289637369336	0.04925416275460231
(+) SNAPC4	0.023755459246478858	0.0008467276011764424	0.030372234719937802
(+) SNAPIN	0.0	0.054543006291381264	0.13026781335314747
(+) SNRNP35	0.025717903249730962	0.02662023092359285	0.034233327847777516
(+) SNRNP48	0.0	0.0	0.08006395634786218
(+) SNX24	0.09460783235419314	0.004237856719855565	0.0
(+) SNX27	0.0	0.0	0.11416039638536175
(+) SOS1	0.05585169336943829	0.014150671439577012	0.015042695622211593
(+) SOWAHC	0.0	0.10603227317153842	0.09757423107315283
(+) SP1	0.05191121237464812	0.034216059591722796	0.0008102695200350058
(+) SPARCL1	0.09199539777020087	0.0	0.1092713376805828
(+) SPATS2	0.05851837187481292	0.07480176148718595	0.0
(+) SPCS1	0.02841879316688702	0.004137757452318678	0.03251868387285533
(+) SPCS2	0.0	0.021463289053313104	0.1197730480341657
(+) SPHK2	0.1068923236427323	0.004499581054372544	0.1532297676980524
(+) SPICE1	0.0	0.09440393646735236	0.027474453394232677
(+) SPIN2B	0.22027048216459275	0.0	0.16866895047206207
(+) SPINT2	0.0	0.15593843009124914	0.0
(+) SPOCK2	0.0025584593820656	0.02496612782330345	0.1095072114745115
(+) SPOPL	0.04906421838480115	0.005298325573045292	0.0
(+) SPTAN1	0.04048724247297946	0.004700806283472347	0.09097528427081589
(+) SPTSSA	0.0	0.09430563589753409	0.013254665624114825
(+) SRCIN1	0.09785593990074268	0.12245038648527955	0.040359642838179215
(+) SRD5A3	0.039719584869487505	0.0	0.0283259302313303
(+) SRGAP2C	0.0	0.010959787669657193	0.09929451907498285
(+) SRP72	0.002606543902078493	0.0	0.03838627082669735
(+) SRPRB	0.08425204969157177	0.056328202221477205	0.08414083683238062
(+) SRSF10	0.0	0.0	0.1035566434278187
(+) SRSF9	0.022410613997557314	0.10868174709198947	0.08319021463468074
(+) SRXN1	0.040474131328893805	0.014562531262460748	0.009505853106241037
(+) SSSCA1	0.018695869113930702	0.05434421806241165	0.08648479169953162
(+) ST14	0.0	0.16072695718903326	0.0
(+) ST3GAL4	0.11727279813707671	0.025441635906531777	0.0
(+) STAG1	0.05222919677288883	0.0	0.06208355049511428
(+) STAG3	0.06617203663014187	0.030256877402411505	0.014454133725884007
(+) STARD7	0.0	0.09749280670237168	0.028973799557418845
(+) STAT1	0.02804220477080101	0.0	0.08784047079057855
(+) STAU2	0.0075708003412844425	0.0	0.07988935118490387
(+) STK25	0.035946406028022466	0.015769263717136238	0.09233838147732759
(+) STK3	0.0	0.08028926664247725	0.055377547014207905
(+) STRIP1	0.024268807457097474	0.0026549472172330874	0.07833310395231488
(+) STUB1	0.02938752922975595	0.0	0.05304559718318418
(+) SUGP1	0.0	0.004730182785795905	0.11425205816738508
(+) SUPT4H1	0.02015511737546929	0.0059365777500911135	0.08117643157895169
(+) SUPT5H	0.012184260142986635	0.021164359076761542	0.09018847556002214
(+) SWI5	0.12034362401087434	0.030245290784800982	0.012039277497365317
(+) SWT1	0.038199620449706255	0.0	0.08537369980156405
(+) SYF2	0.018815495603340514	0.01923318188481705	0.08524014133721458
(+) SYK	0.0340342455121264	0.116599969789977	0.012023161299651173
(+) SYMPK	0.0011607842400355767	0.03987956933862189	0.033126080355687565
(+) SYT15	0.017096326931715974	0.09026205835721256	0.06570044906198057
(+) SYVN1	0.010283362608506208	0.001695260832730763	0.0602037660400164
(+) TACSTD2	0.0	0.160493718981898	0.010801105560399869
(+) TAF1	0.04430879474599445	0.0	0.06540673229623335
(+) TAF2	0.0	0.032999015447957976	0.11394053232084186
(+) TAF6L	0.0	0.0006453809277184024	0.12016082689333901
(+) TAF8	0.0017975928814900693	0.02905052540014576	0.053352346723187345
(+) TANGO6	0.06946133848629293	0.010647451543582195	0.02819195535253546
(+) TARS2	0.0	0.032801549278881265	0.09784212654388717
(+) TATDN1	0.0	0.11314621950181	0.02409962557209849
(+) TAX1BP3	0.008789254316280106	0.08693982925398126	0.0
(+) TBC1D22B	0.0025799349052431386	0.02473551298294135	0.1038422667045053
(+) TBC1D7	0.03127113206544595	0.028284289060145528	0.0
(+) TBCC	0.0	0.10347299944416448	0.00406391343977103
(+) TBCE	0.017351679884373517	0.005931581108232181	0.08530396859598151
(+) TCF3	0.052168011851820094	0.0032823164456601416	0.141208750960952
(+) TEAD1	0.029884587051129275	0.028136683652905486	0.0474060734567776
(+) TERF1	0.020946344209111678	0.009679644552045624	0.05984621355066553
(+) TERF2	0.02100223704698119	0.01396047359753966	0.06650048655106354
(+) TERF2IP	0.03817745710826181	0.0	0.06319770116693053
(+) TES	0.03842805177232066	0.21757063689527453	0.021723799321339478
(+) TGDS	0.007055842641679856	0.10080871809513474	0.02246789600770025
(+) TGFBR3L	0.08365001282085603	0.04338839930379073	0.07711151334781349
(+) TGS1	0.022049490735700953	0.00399263524923405	0.06965460677119541
(+) TIMM50	0.01079090285104459	0.06272205919753489	0.05925032479893373
(+) TJP3	0.0	0.1652630106147997	0.06970674759230863
(+) TKT	0.05174290709988958	0.002902277726785135	0.07633108344342442
(+) TM6SF1	0.00562759232031495	0.0050219180844968524	0.09196290684669092
(+) TMC4	0.0	0.18100868376367477	0.04305994888114405
(+) TMC8	0.00501997642639359	0.13921138468365493	0.06865036629938583
(+) TMED2	0.07553796635411324	0.07753281979026211	0.10295615604947765
(+) TMEM11	0.0	0.11524235388750685	0.017011445447647194
(+) TMEM14B	0.0022377332977035736	0.09884558187703217	0.008900935178205597
(+) TMEM14C	0.02648052728600007	0.025959173871388696	0.023934062374690448
(+) TMEM165	0.030639780791056555	0.0	0.06086085937515157
(+) TMEM170A	0.0	0.08653239879328617	0.08988024807081312
(+) TMEM175	0.041664084779199334	0.0	0.01717857532247736
(+) TMEM177	0.018460890040085387	0.05270622063189699	0.02572761940605788
(+) TMEM39A	0.09648994149742049	0.0	0.016042576400994404
(+) TMEM45B	0.0	0.12992980272844706	0.029068680814530866
(+) TMEM50B	0.07274574823389825	0.0	0.04545451563473639
(+) TMEM69	0.0	0.10659766246820547	0.059126702478328255
(+) TMPPE	0.017994079054650773	0.04324698565688957	0.05254079638941206
(+) TNFRSF10D	0.07932243003585955	0.11770186669621407	0.17439241848896336
(+) TNFSF4	0.16345602390464223	0.004486857699828673	0.09581891497509616
(+) TNS4	0.00927666314359263	0.17462118792409334	0.010295921378219827
(+) TOB1	0.0	0.07054781290860944	0.09732129573348505
(+) TOMM40L	0.005757053137830668	0.012072914395870353	0.06117817553243068
(+) TP63	0.1179673619490092	0.07987059188004261	0.06389357365551901
(+) TPCN2	0.006570361235514586	0.019539926187814964	0.11043492051429879
(+) TRA2A	0.13441422141321735	0.09261183100179071	0.2799492311509223
(+) TRAF3IP3	0.031868723629088	0.0	0.023273053154064062
(+) TRAM1	0.008542607431099176	0.0	0.08613980493880805
(+) TRAPPC13	0.021825308759614793	0.00034561290816403553	0.04867474631553055
(+) TRBC2	0.05973187766508253	0.0	0.08790953540496477
(+) TRIM16	0.0	0.1022135695824523	0.08032113812320711
(+) TRIM17	0.0	0.06834496933999068	0.11582365186221848
(+) TRIM24	0.0	0.0	0.16236605128579432
(+) TRIM29	0.0	0.14447294915139772	0.019386630980140783
(+) TRIM35	0.10445845748781342	0.016981502380060843	0.09983024893419573
(+) TRIM41	0.017096932454519174	0.0358356633845553	0.03066721878789122
(+) TRIM45	0.010382235218857313	0.0	0.11081455754511495
(+) TRIM62	0.06351571177872961	0.030975039406642563	0.09646995861605388
(+) TRMT44	0.007229584660353263	0.015603182123073185	0.12053659823712805
(+) TRUB1	0.012969965628971099	0.010822943362434011	0.06553069522449885
(+) TSC22D2	0.0196927710234902	0.0038805445524951127	0.09381161838302277
(+) TSFM	0.0	0.00868998096527742	0.06830178433282304
(+) TSG101	0.013192638976263027	0.011832359253844748	0.07220977319168063
(+) TSPAN11	0.0780238082835427	0.0	0.08580807993187899
(+) TSPAN8	0.059211193504526784	0.0	0.03616975379826265
(+) TSPYL5	0.04154557468755433	0.10101489005035148	0.06819712959275831
(+) TSTD1	0.008562415773566659	0.14589511124898472	0.13655605204840124
(+) TTBK2	0.0043632201581869845	0.0	0.1161739231612938
(+) TTC19	0.03364303292852704	0.05192918324651813	0.0231406510727511
(+) TTC21B	0.03585902094234595	0.0	0.05541357906168675
(+) TTC33	0.060004675124525175	0.0013626921917144433	0.016807755518379527
(+) TUG1	0.054404840250216656	0.0	0.1042743613080385
