	P0	P1	P2	P3	P4	P5	P6	P7	P8
(-) KNOP1	0.0	0.0028440664792674254	0.0	0.051320941865575447	0.0	0.0	0.15278996327427283	0.029493209354261987	0.07843201565560554
(-) KPNA3	0.046658892115783404	0.0	0.0461221027734604	0.048290766794131	0.015066384212950973	0.0	0.0	0.0	0.0
(-) KPNA6	0.0	0.045374087887416065	0.0	0.01411577691745438	0.0	0.0	0.0	0.16472110416406677	0.01019725984997318
(-) KRBA1	0.0	0.12082376229924813	0.0	0.0	0.22674233501135355	0.2933708939438742	0.015538082290129802	0.0	0.0
(-) KRCC1	0.1011206793767889	0.039945281107525585	0.062282223588992824	0.009370444814733751	0.09262883450038259	0.07732449140602028	0.0	0.0	0.003759561193895573
(-) L3MBTL1	0.16348301463594508	0.005291962889542067	0.0	0.01537083243688933	0.0002998728283605999	0.018268623084892972	0.34479137136296684	0.05506437482891828	0.008172524425268833
(-) LACC1	0.03262916839148651	0.0	0.19937867567566545	0.0416126985073024	0.2087711793800897	0.0	0.0	0.0	0.03776874229995465
(-) LACTB2	0.0869461680267937	0.0	0.05750068621653856	0.0	0.14789317166897023	0.0	0.012284541626114124	0.023856998804333653	0.002808634395116695
(-) LAMA4	0.07586036764271359	0.3904182787025719	0.04325378808196804	0.002495868543736439	0.05377378935611642	0.014988403818957777	0.20567415673768574	0.01853251417034227	0.15218061662633367
(-) LAPTM4A	0.037489182373075323	0.0008258822149710423	0.0010500176741692127	0.0	0.0955020047987362	0.010559481790247864	0.0	0.005210527569768875	0.006764069004750415
(-) LARP7	0.009892210671344671	0.0	0.0	0.16700087725029245	0.0	0.0	0.0026412025346161726	0.0	0.0006454411687805457
(-) LAYN	0.0	0.33979551178105244	0.0	0.14948405578866603	0.0	0.231215919646019	0.0	0.011188062959888381	0.0
(-) LCORL	0.08425216882588679	0.010830151382353213	0.009190096911882812	0.22264199233251372	0.007299490676638866	0.0011007570910659624	0.0	0.012481376406762978	0.0
(-) LDOC1	0.06578093819942399	0.1253585094337597	0.09462503518874439	0.0	0.19539502804233555	0.1773927232429766	0.0069532592223149675	0.0	0.0
(-) LEKR1	0.21165689253218337	0.0016070933790101498	0.11821198334607047	0.2790481320394476	0.1687198126968847	0.09356598040485507	0.12790074827592715	0.29872982861629044	0.12471998825445227
(-) LEO1	0.035695591215489486	0.008944867597742144	0.0	0.14390734923219586	0.0	0.0	0.0	0.0	0.0
(-) LGALS1	0.015678359837323293	0.15376756526773905	0.18224218140785006	0.0	0.0	0.02828252944787653	0.0007037828393787745	0.09744599114462853	0.05134105939187973
(-) LGALS8	0.0	0.0	0.0	0.0	0.023399514938714738	0.23334378281838167	0.0	0.09149120889064168	0.0
(-) LGALSL	0.14602821265491028	0.0	0.0	0.014475957678035922	0.11657285165151998	0.000358891838628813	0.014686540849993613	0.004736699877622901	0.0
(-) LIMCH1	0.224090134833121	0.02513831080581569	0.000867546040558333	0.0862994214670231	0.22352631148106536	0.0	0.0	0.0	0.0
(-) LIN9	0.0	0.0	0.0	0.202806964427583	0.0	0.0	0.0	0.06439100866213449	0.0
(-) LINC00854	0.18227885163909158	0.22048176902221978	0.12278836136727986	0.09330984543198581	0.0372381121655832	0.03971804797753481	0.040577291762309134	0.112361367619781	0.1446717472950004
(-) LIPE	0.10842781257307169	0.16405595205158413	0.0	0.10931434553353706	0.024731215566517716	0.0	0.04296372310370593	0.23271054713923586	0.0
(-) LMF1	0.31574096542851043	0.009084208609613611	0.14900972214424418	0.0	0.09340300886670208	0.12021272235737404	0.0	0.0	0.0021043347960814454
(-) LMF2	0.0	0.05606267129111226	0.027821824380790127	0.01560276961121896	0.0	0.0	0.0	0.05970085851629719	0.015211329959682713
(-) LNP1	0.06957974154930736	0.0	0.07169142430757947	0.026765504812935933	0.011719344440183476	0.013410435743224402	0.015058354911031815	0.07049998510992202	0.04874710343512489
(-) LOXL2	0.0	0.14517863439641138	0.14411714036256784	0.0	0.0	0.1330711294840511	0.05055605713485275	0.0	0.026065548322934694
(-) LPIN2	0.0	0.22915887122669998	0.09056039920319793	0.0	0.07082195346667448	0.0	0.0	0.0	0.07777003349024862
(-) LRIF1	0.08958750185695173	0.01649756754552979	0.0	0.0	0.002371183537974269	0.0014637739809615722	0.0	0.02068124434618392	0.007003218063809601
(-) LRP11	0.0	0.0	0.0042392999055591175	0.13509712761585016	0.07881331605838346	0.0005034952600560471	0.026764791660462212	0.0	0.05124423122784624
(-) LRP3	0.12320958405167726	0.011064024327724712	0.0017984600758104833	0.07589154928230049	0.2050140655971542	0.23746672579602665	0.18359054866341623	0.027886450721819965	0.09016999680362402
(-) LRP5	0.0	0.0	0.025098682162427912	0.002810574578774428	0.2757825523620357	0.012018739248816553	0.11502758661239582	0.0	0.024927281325587358
(-) LRRC41	0.0	0.17562478469007314	0.02752567927909463	0.0	0.022256178367427014	0.06077621834648803	0.033747591888181425	0.025784591961676467	0.0020097670322705248
(-) LRRC47	0.0	0.044432184276246844	0.06814605652283869	0.05059984052010687	0.04278308619207943	0.0	0.011741921652855324	0.06933701162982646	0.0002111175612200533
(-) LRRC69	0.2799263096345209	0.04775628535116391	0.04190679970698925	0.12547960462208943	0.03565648565503243	0.07700018179810557	0.05566895272523505	0.2792681550409666	0.20462605756736454
(-) LUZP1	0.02635527530016723	0.030902540428616128	0.03438770512878566	0.0034136371051815178	0.01800213032413769	0.006488870344800161	0.0	0.05018170741061896	0.008925537699211296
(-) LY96	0.03580935943000786	0.3595102169323768	0.008361646950647622	0.06922189276030931	0.0	0.021641490954618852	0.09713883454192676	0.0	0.0
(-) LYN	0.18624163841583521	0.0	0.0056699191142571565	0.017926905948265338	0.320025193989977	0.014890485025886281	0.012999528762848541	0.0	0.03067920343644048
(-) LYPD6	0.1169615603827594	0.17377526965693973	0.0	0.010077427818157226	0.13290460274548216	0.0	0.01764648716662583	0.0015602395313680732	0.0
(-) LYPLA2	0.0	0.0	0.005158316284161329	0.031458762135330075	0.0	0.0	0.007114902635492334	0.10829890779816528	0.021019913109230636
(-) LYRM2	0.009386914078060629	0.009366142234830325	0.0	0.1672883033832612	0.0	0.0	0.004874605752609218	0.04996701331169845	0.021567833343224485
(-) LYSMD2	0.06431383699943369	0.0	0.006155371743938812	0.0794535267759945	0.0	0.0	0.1842239220757678	0.0	0.0
(-) LYSMD4	0.09694457441108303	0.0	0.0	0.0	0.02320642680857035	0.0	0.004488729368550629	0.029275096034306138	0.00995327538806084
(-) LZIC	0.0	0.018620169066575744	0.002521864108390898	0.05809172232983098	0.0	0.0	0.0	0.11648778770267852	0.0
(-) MACF1	0.1330746853682235	0.1720242058651534	0.05481322666507928	0.08012408082882899	0.02024142113662589	0.19976962239681634	0.17285188557297237	0.058768348578555646	0.0
(-) MAD2L1	0.0	0.0	0.004039201626276923	0.1914635931022428	0.0	0.0	0.0	0.028540335501040966	0.0
(-) MADCAM1	0.3966302657664115	0.2071710240741617	0.08247724881143713	0.13726914426977094	0.11286802194320993	0.20800565889015413	0.04884163125277029	0.06367307285282253	0.19419377149335643
(-) MAEA	0.05576968024434061	0.0	0.0	0.08479122141463508	0.0	0.002109031238893637	0.005527056385611143	0.0	0.0
(-) MAGED4	0.0	0.2167512680864403	0.0	0.029710170816862905	0.0	0.018518129424905085	0.08420280404553898	0.09594633342748535	0.0
(-) MAGED4B	0.0	0.18500528294780685	0.0	0.02895307828820743	0.0	0.02103888164710179	0.08476647530787455	0.08931681366386776	0.0
(-) MAGEH1	0.0	0.29948924163081614	0.22051241555970402	0.0	0.006839124998249028	0.020968189530031225	0.0009143918714625061	0.16062745227817896	0.0
(-) MAGI1	0.07845590298185437	0.0	0.0	0.18571988318628999	0.0	0.08111676493894215	0.2330275954663459	0.0035931516347985962	0.0
(-) MALSU1	0.059576417882430094	0.0	0.10436860940271613	0.0	0.0	0.0	0.0	0.0	0.0035827471396346192
(-) MAN2B2	0.0	0.027968934357508093	0.013852319852254862	0.0	0.0	0.2710236456783584	0.001230282318517678	0.0	0.026521673474240066
(-) MANEAL	0.24238170817398758	0.0	0.0	0.02770526672629231	0.044715247527627434	0.04622282450816882	0.19296296252438513	0.03730999520746947	0.0
(-) MAP3K2	0.0	0.050956843454427456	0.0004513430087621495	0.11197546222376929	0.11199298234843201	0.027618573374287546	0.012236052619210215	0.0	0.0277224670628787
(-) MAP3K3	0.0	0.13795080133743695	0.0	0.02670769076403968	0.0	0.0007215817320199734	0.03599091156781101	0.006872302129436808	0.07524883038477834
(-) MAP3K5	0.0491519137999242	0.0579161509635216	0.017263491243365243	0.09306681153062692	0.006257382429767399	0.04049210234873821	0.2543677805335455	0.03505249315721905	0.0
(-) MAP3K9	0.20222284187530556	0.0	0.0	0.15978038762479801	0.040780584234845936	0.0	0.03878115382680428	0.09144653881389139	0.0171628622343162
(-) MAP7D1	0.0	0.22527397247288353	0.0	0.04126980073004979	0.003669241864946867	0.036615878546269964	0.0016220164348030174	0.0018220594269956372	0.013520314961952506
(-) MAP7D3	0.0222628497203125	0.006709015290860527	0.008671334772302652	0.04594553869757378	0.0	0.01054781805845052	0.0	0.04478140279283642	0.01826461026949771
(-) MAP9	0.14882853485610817	0.21426018139978184	0.004124299552169498	0.098128935703732	0.11328755795059778	0.05245260950382062	0.19742557676441097	0.0	0.053052924622767776
(-) MAPK3	0.01556608491947155	0.08572838698599089	0.010335068796093836	0.04390296984315911	0.0	0.0	0.019222252163329057	0.020560550743022942	0.008172722808138867
(-) MAPKBP1	0.05689821657822079	0.08654538580734404	0.0	0.05407561971819658	0.0	0.0023533183760569136	0.004347824509816934	0.02153650089975363	0.0
(-) MARCH4	0.2161327095887753	0.1334870983346585	0.1424828676431884	0.10755122924480123	0.0	0.24462885875381304	0.3166379272778815	0.24627552243810621	0.0
(-) MARCKSL1	0.023167865662909716	0.1094980657616045	0.012377469078108973	0.010163282227767854	0.11235483445164385	0.002578794842856209	0.01473326120414751	0.00656030335513528	0.04601462993375755
(-) MARVELD1	0.0	0.0	0.0	0.0	0.0	0.0	0.00468674476104155	0.15994894194243228	0.011010647870044896
(-) MATR3	0.01862700874109647	0.0365914432830434	0.01861582638798273	0.16234153372801371	0.0	0.0	0.0	0.0	0.023406920265900633
(-) MBNL1	0.014345030023113948	0.03552589302426221	0.02375403925757947	0.03143332693359537	0.0	0.0	0.0	0.0026171702078363335	0.10046916021827601
(-) MCAT	0.11116446171839495	0.0	0.0	0.1449095482796979	0.016582233767313288	0.0	0.0	0.14244758865388735	0.01547265022196213
(-) MCM3	0.0	0.0	0.0	0.18565682298311714	0.0	0.0	0.0	0.036798058609682695	0.0010494649616003995
(-) MCM3AP	0.0	0.1704534383222726	2.477284390536186e-05	0.006333512489851825	0.0	0.08073942982249854	0.06923812835436556	0.0	0.07368397867678399
(-) MCM4	0.0	0.0	0.0	0.16134730202453165	0.0	0.0	0.0	0.02000214688203771	0.0
(-) MCM6	0.029338128273033285	0.0	0.0	0.1590192581704134	0.0	0.0	0.0	0.013103342081359591	0.0
(-) MDC1	0.0	0.020374439483574158	0.0	0.08720406013689262	0.03349287012761277	0.0	0.0	0.07522563474459293	0.021329322141867654
(-) MED17	0.0	0.0021945253666216624	0.0	0.08621486783376653	0.05690735535315923	0.04999033496351377	0.0010991917810697998	0.03437335027690479	0.0
(-) MED18	0.034643489648506894	0.0006001607389871417	0.0	0.024044349798643477	0.0	0.0	0.0	0.04660057203059677	0.007038097488239969
(-) MED21	0.01834163561806483	0.026116861059272432	0.010340575168389547	0.16475389069449958	0.0	0.004463585368069605	0.0	0.0011368858881610384	0.0
(-) MED23	0.0	0.0010352299002176735	0.0	0.12868426953249532	0.0004401554600218588	0.033640156861047654	0.0	0.0242035841905534	0.004267131752705418
(-) MED31	0.10122293270194879	0.0	0.0	0.030752977249245445	0.0	0.0	0.0	0.0	0.06403563146301988
(-) MEF2B	0.24822978149828268	0.10229984578980614	0.024773788631044676	0.2534479221106571	0.01385929601721661	0.062248124321366914	0.00025316699149348376	0.04329879567447687	0.057455416991038157
(-) MEF2C	0.2292896404790952	0.3693848999333504	0.0	0.0	0.06311316823865445	0.0	0.0	0.023532335125469647	0.1376135877413416
(-) MEIS3	0.0885528529236714	0.19089903116784981	0.013606937337027955	0.0	0.07503209857099646	0.09628100615282952	0.0007005907797009849	0.0046692475827297035	0.01386877366181847
(-) MET	0.036134568730921336	0.0	0.11174515615114393	0.021331398345134926	0.0	0.07737298675142822	0.19580937333178958	0.0	0.006487465283460862
(-) METRNL	0.0	0.05543727039657769	0.1962561846660096	0.0	0.008178560174289674	0.1717855490885306	0.0021625385289345176	0.0	0.028713902299417032
(-) METTL22	0.002271408404143584	0.007838106911601195	0.005477042887913402	0.04922410610968057	0.0	0.0	0.0	0.02025519601652927	0.10619747887457794
(-) METTL5	0.051924739431658616	0.0	0.011502782155925297	0.052600200776716344	0.0	0.0	0.0	0.0	0.005073080398623708
(-) METTL6	0.05514813263685736	0.013721710046136515	0.0030811816850198634	0.011268829785051752	0.0	0.010960939636301773	0.028649304493293937	0.008524742927637437	0.07688307486817905
(-) MGLL	0.0	0.0	0.261779228716136	0.0025060111886856013	0.0	0.0	0.0004554479495033992	0.08267067358340435	0.09500986746040589
(-) MGRN1	0.0	0.15374292771990983	0.0	0.0306652347740934	0.07195650215454193	0.016244250803240323	0.16461069752893498	0.00477682720795919	0.04145984065492828
(-) MGST2	0.14203228397828185	0.05576655330389251	0.0	0.0546340974302435	0.16025673833921442	0.005717344283576425	0.016995814484052456	0.050703398726846684	0.0
(-) MIB2	0.016755579038982355	0.16246612731651627	0.03913204931751281	0.00023036286238862258	0.10013486669347574	0.013701731897013467	0.019770803472198582	0.07428062030278058	0.045283690425237465
(-) MICB	0.14317949981575495	0.03946933433638086	0.1060430464335868	0.06078836439384207	0.0	0.0	0.0	0.05146312946362171	0.006883461160609063
(-) MID1	0.06772024594387197	0.0005486940557335664	0.0	0.04804734424275367	0.0	0.0	0.018368849521516774	0.08191148743476377	0.0
(-) MIS18A	0.0	0.0	0.03790572800914421	0.1940664216373957	0.0	0.0	0.0	0.06488743663879185	0.006437010101354644
(-) MKNK1	0.10457223123461333	0.0	0.0	0.015340298293410692	0.013340228392823106	0.0	0.0	0.009927338513940785	0.009772796919166197
(-) MLF1	0.0392399794912478	0.20696372447261838	0.011398263012949161	0.0	0.0	0.0	0.0120743129634411	0.0	0.05996893524738916
(-) MLH3	0.0	0.0004914970275245992	0.026425857226278802	0.027109300683546663	0.0	0.024306959388508777	0.01822081597949301	0.12647341440211254	0.07848453670282785
(-) MLLT3	0.20775579900886543	0.08585687954332191	0.0	0.09521753657487393	0.41658057688423705	0.017926907725635145	0.0	0.002850239987440428	0.1590183172115688
(-) MLYCD	0.20846517673383333	0.0	0.0	0.06681825982041968	0.17951555476871484	0.0	0.06690007227502545	0.0	0.0922258100469098
(-) MME	0.0	0.05300142920445652	0.3144511879370603	0.2148260751467101	0.0	0.033092538871075425	0.0	0.036763060036403526	0.1736237575791752
(-) MMP2	0.0	0.23123283574639836	0.1473543232289501	0.0	0.0	0.1268039772153619	0.1834224585268385	0.006412675480148975	0.006422737173046486
(-) MMS22L	0.0	0.0054276754229813364	0.0	0.23821808810699915	0.0	0.0	0.0	0.083523082198476	0.0
(-) MOCS1	0.0	0.16353798911425482	0.0	0.0	0.0632578916030538	0.0	0.013336527761855805	0.030042586643638926	0.017862145340629285
(-) MORN2	0.14357537055107822	0.0	0.0	0.0	0.05127993002698513	0.0	0.0024534437870893234	0.0	0.07157744799987856
(-) MOXD1	0.1519347504942116	0.32322515891964143	0.0	0.0	0.0763912079791164	0.03576884980992903	0.13703104378189565	0.05914187220629113	0.0
(-) MPDU1	0.10422071784496413	0.0	0.0	0.038583136842890456	0.016871395799886856	0.010615806419141307	0.06657443903049375	0.020053136935621163	0.004848843979416099
(-) MPHOSPH10	0.009365072613199889	0.0	0.0018858840634263091	0.14263587094066021	0.0	0.001028223232538022	0.0	0.0	0.12252479165357341
(-) MPHOSPH9	0.0	0.0006717487829079342	0.0	0.13229874320657597	0.0	0.0	0.0	0.025385591736375595	0.012250772599080079
(-) MPLKIP	0.07026502779860472	0.0	0.10183635661733134	0.0	0.019716363110266557	0.08774662685497293	0.012593313158593205	0.0	0.0
(-) MPP3	0.0	0.0	0.049176859691072605	0.12132040610339	0.0	0.22188702675869262	0.0821019961414126	0.0	0.007362267030109768
(-) MPP6	0.0862458550044227	0.061751714388995634	0.06417811438129381	0.0	0.0	0.008573852271678254	0.07260066023435542	0.009513375234275815	0.0
(-) MRAS	0.0333392014298244	0.2291167197697484	0.04164551519876414	0.0	0.10841443960991483	0.0	0.0038640253324749834	0.0	0.02697254202179929
(-) MRC2	0.0	0.21472480958548099	0.008907949758899003	0.05039578796268547	0.08941700780595555	0.06921896750166495	0.16147034885237296	0.0	0.0540161708383045
(-) MRGBP	0.006978307996088674	0.017079370047621053	0.018532001851989107	0.023945822542329933	0.0009639867277846603	0.0	0.01733475794416307	0.004468022567431587	0.12996819686476202
(-) MRI1	0.053584784006395166	0.03017814854539183	0.0	0.03275322186909788	0.0005236711901568031	0.0	0.062243985902194265	0.01523780651256739	0.12579637993663564
(-) MRPL1	0.0	0.0	0.0	0.173264846794427	0.0	0.0	0.0	0.02638981676048131	0.0
(-) MRPL18	0.0	0.0	0.0005549538912409326	0.16880838659510186	0.0	0.0	0.0	0.08531366822336894	0.0
(-) MRPL32	0.04737502558892421	0.038930637740565134	0.0036878368535009738	0.042760728202841033	0.025659762701359775	0.024788435840422802	0.0	0.004968873160325403	0.005090030226361183
(-) MRPL41	0.09232800712895277	0.0	0.13834969444540665	0.0	0.020810065636117123	0.0	0.0	0.0	0.021317209570907127
(-) MRPL48	0.0	0.0	0.007006404700922513	0.17021035671770582	0.04206082517527437	0.006354273154504627	0.0	0.004563553208020672	0.008207661854128061
(-) MRPS16	0.029733326970246474	0.0	0.0	0.11673673214586237	0.0	0.0	0.0	0.04056447457757286	0.006371803614322859
(-) MRS2	0.07124053730211605	0.0	0.0	0.0	0.08821294854265108	0.0	0.0	0.0	0.0
(-) MSN	0.0	0.14652725981556516	0.01666541560843532	0.0	0.0	0.004949587706267384	0.0010901629287977724	0.0	0.01321752818088864
(-) MTFR2	0.0	0.0	0.0	0.2190486871231509	0.0	0.0	0.0	0.12782152562385468	0.0
(-) MTMR1	0.00666819803310268	0.0	0.0	0.02373331731404526	0.06234157512232767	0.006012282822325428	0.0015355311884463676	0.03266049359553427	0.0
(-) MTX3	0.0599116162785265	0.2142540461093757	0.0	0.0654432136054141	0.0	0.0	1.0840051771793251e-05	0.0	0.0
(-) MUM1	0.0	0.15243982002342588	0.0	0.006615224236274038	0.009365788157208161	0.11058397837104192	0.0	0.020011740604871545	0.0445688173335909
(-) MVP	0.0	0.033231793134455095	0.08384013688004702	0.010488926253289961	0.0	0.0	0.20826859880537424	0.0	0.08859627163135247
(-) MXRA7	0.029679370376261886	0.18661715407263252	0.0	0.0	0.005036318799025855	0.027133967933841954	0.02574415262316701	0.0	0.007410700694769682
(-) MYD88	0.0	0.0	0.0	0.0006797298474581736	0.1849518023820535	0.010461978056826722	0.0	0.11342430732736612	0.0
(-) MYEF2	0.31302759319192025	0.26143416856998236	0.0	0.0007360398507286695	0.0	0.0466164992813063	0.08057312356138165	0.02897059318394542	0.0
