	P0	P1	P2	P3	P4	P5
(-) P2RX4	0.06316940856113268	0.0	0.12579946756758661	0.0	0.07499865755013715	0.0
(-) P2RX7	0.06786666036665413	0.42279563642904894	0.1590591437051346	0.0426484484802449	0.019571683435574905	0.008994861916501496
(-) PACS1	0.0	0.1805338384129479	0.1239192208830262	0.0	0.008257504536026023	0.08663778804657796
(-) PAFAH1B2	0.0	0.10969123935833855	0.0	0.0710591459401333	0.04524768567582431	0.0
(-) PAFAH2	0.032447748129532855	0.0	0.026198245492056405	0.05816872484116742	0.002177756479113	0.0
(-) PALB2	0.0	0.0	0.0	0.13976202110290425	0.0	0.029525563650635085
(-) PALLD	0.0	0.2329948071233098	0.0	0.046229447706570156	0.1436802995418273	0.0
(-) PAM	0.19526519869728282	0.24567905879681026	0.14740018608188082	0.0	0.13804538830896004	0.0982892186112338
(-) PANK4	0.014897557908488969	0.02229901197579717	0.12597599297739845	0.07177612725434354	0.0	0.0
(-) PAOX	0.13291583486667305	0.021686427681409208	0.005176619889367957	0.08778524416837663	0.3299103217394183	0.05635235802541626
(-) PARD3	0.20942602637674523	0.0	0.0797442704280209	0.19224248942342595	0.05188179904403509	0.0
(-) PARD3B	0.23710501580129878	0.0662627181320232	0.021856611114408474	0.0	0.13582642080046178	0.005960524921830664
(-) PARG	0.03980829911772997	0.0	0.0	0.13438688630436801	0.0021945097652282144	0.0
(-) PARK7	0.0171197565654687	0.0030549994164107658	0.17156523719914435	0.0454825038678544	0.011220181208168268	0.0
(-) PARP10	0.031564417206911916	0.1478872904333624	0.11536992919752173	0.0	0.06421034667947703	0.002807540196891691
(-) PARP3	0.056705800933306086	0.07251097089607651	0.18876141687546957	0.0	0.0	0.10755086830566023
(-) PARP4	0.049637743969148614	0.0	0.0	0.10396380255972182	0.024263947678784575	0.003024473610757866
(-) PARVA	0.0	0.07833658205147034	0.09150704074798344	0.0	0.16928053165059087	0.06036134918926524
(-) PAXBP1	0.03912305353940649	0.031968135854337915	0.0	0.0988506461052074	0.0	0.07066996389417637
(-) PBDC1	0.03028452160525905	0.15773688202676642	0.0	0.0	0.0	0.09154990555514156
(-) PBK	0.03141131774901841	0.0	0.02267585191507738	0.12812441274642783	0.0	0.0
(-) PCDHB10	0.08133162628263868	0.19510260971286147	0.06721695733492376	0.0	0.01632045252898937	0.12935533527738144
(-) PCDHB9	0.09850561539951819	0.187414342613424	0.06840481098959501	0.0	0.04901791714514747	0.16240804208667636
(-) PCED1A	0.13965550268482388	0.14061336932067564	0.05902702465901157	0.16148235775704076	0.30934041428753756	0.0574743866459784
(-) PCMT1	0.023852854333091603	0.002058733552965657	0.0	0.15035036830341492	0.0	0.004486635900133929
(-) PDCD2	0.0013612165343707783	0.0	0.0	0.14318638274812243	0.0	0.00046945210244704307
(-) PDCD5	0.024796696280257886	0.0	0.044478778564627224	0.2265889728376448	0.0	0.005202758244042216
(-) PDCD6	0.06697597527401318	0.0	0.029077942072660075	0.0	0.0066110523349059164	0.12975878457270437
(-) PDCD6IP	0.06507032145129807	0.01262898995607475	0.07809984812604681	0.03023178002728537	0.0007228649182814854	0.003804697029892877
(-) PDGFRB	0.0	0.40454696335861107	0.3804220483283182	0.0	0.18247451829384098	0.05002454674238779
(-) PDLIM1	0.09331643753351473	0.0	0.03734577123636685	0.03207266402781277	0.15412503166928668	0.0020504867164219285
(-) PDLIM4	0.24091681410947938	0.13268851979955854	0.09705881753491508	0.132072558620009	0.15869776343068337	0.0
(-) PDS5A	0.015490414580925588	0.0005109607145843795	0.0	0.09026277070228982	0.0017316456061403798	0.0
(-) PDSS2	0.02497920056917399	0.03992144094708739	0.0	0.13273176906642806	0.0	0.0036412264706783652
(-) PELI2	0.16509289178036607	0.21208916523361057	0.0	0.0052445251910259475	0.38513164490994	0.0
(-) PELO	0.0	0.018206515902644563	0.2255305713148377	0.003980419678210525	0.0	0.0
(-) PER3	0.0	0.13043790038374842	0.03724071483565496	0.028279765539177302	0.08407722999266427	0.019395572903416772
(-) PEX11B	0.0778199328058682	0.017033213098264492	0.0	0.0	0.06671177400510345	0.0032389184821587317
(-) PEX14	0.0	0.023535781324010224	0.0	0.10874590114717274	0.005544538866760149	0.0
(-) PHACTR2	0.13175411244916646	0.03281226309675381	0.03504021225334368	0.24489707280381434	0.07706561380371586	0.06311779941212892
(-) PHF20L1	0.06260910955064533	0.02757405684453313	0.09108799682885019	0.040784822461479006	0.0	0.007915731829495974
(-) PHF8	0.09022870801377583	0.03357148402171918	0.0	0.05716965901356736	0.006356411809457032	0.0
(-) PHIP	0.0	0.0	0.0	0.1416470714975913	0.008236277930561428	0.0
(-) PHKA1	0.27307485650927443	0.0	0.0	0.0	0.21147637953797738	0.19415271956050692
(-) PHLDB2	0.15786628121460353	0.0	0.232130326236073	0.10942045585913518	0.227813471203253	0.017021782490963665
(-) PIANP	0.3238900726608172	0.37839764649679697	0.0	0.11687761305799348	0.17928919134177176	0.15404283922139433
(-) PICK1	0.01759293665560653	0.0	0.0	0.012275347729684244	0.21856414317410439	0.079719388876502
(-) PID1	0.062387955967791696	0.20985147943924798	0.07631779019945106	0.02646337784319376	0.05275819567460707	0.06862948335223779
(-) PIGT	0.0	0.10253038901520632	0.03096005479440583	0.01829367903521114	0.07644312453330272	0.06247668397361881
(-) PIM2	0.19227080319995293	0.1150213688022492	0.0	0.11093409755032599	0.09832371032674353	0.0014166631292711973
(-) PINK1	0.15828606143379	0.0	0.05819866350312425	0.14114416127812476	0.03645557727993431	0.12742021693061237
(-) PIP4K2B	0.04470684766659873	0.1853434399887323	0.0	0.0	0.0	0.004524209732244289
(-) PIP5K1C	0.0	0.18491257158091534	0.06373348416803461	0.0	0.002390776435504403	0.03779953468367696
(-) PITX1	0.0	0.017415717467867322	0.04327824692324359	0.12437252543036062	0.19791832515927624	0.11932859824665862
(-) PKD1	0.0	0.2653412983321331	0.0	0.007385297160739224	0.07555648356092322	0.07874405246688615
(-) PKIG	0.0	0.12923480774484342	0.013140621828382642	0.0	0.07326994438441947	0.013553089275962079
(-) PKN2	0.0	0.0	0.0	0.15674810888665852	0.06248289362509136	0.0
(-) PKN3	0.16536319094754118	0.0	0.0	0.13682743900160343	0.22559345106623258	0.0
(-) PLAA	0.16007529422119215	0.19926307123894402	0.0	0.05810610043612706	0.013065380781455676	0.11490863455092462
(-) PLAGL1	0.19920529699603556	0.021915760969711946	0.017461848584438052	0.24773681913619586	0.21640126300099827	0.10415240069171423
(-) PLBD2	0.0	0.17161466046330573	0.043815206304215676	0.0	0.0	0.11377346862634029
(-) PLCXD1	0.08472940637184127	0.11223960722101448	0.0	0.03788163378223538	0.002288069528414342	0.0
(-) PLEKHA5	0.016288661264265942	0.0	0.04025982805777522	0.14310913583647372	0.0	0.008166328909461102
(-) PLEKHN1	0.052447630617505424	0.03784467777983521	0.328804157581759	0.08419730456052754	0.0	0.06020734146175038
(-) PLGRKT	0.0629802688180595	0.06690755859029705	0.0	0.0909975205050887	0.0	0.013019798645881415
(-) PLK1	0.0023738930180501714	0.0	0.0	0.1663335480689235	0.0	0.0
(-) PLK4	0.0	0.0	0.0	0.19015362760154064	0.0	0.0
(-) PLXNA3	0.02931204391210064	0.11159676592071592	0.04488559720942509	0.006489616454134051	0.02922005041914583	0.039234689174236226
(-) PLXNB1	0.03354087789104208	0.006495172213636131	0.0	0.0	0.32261019217869996	0.021708321728340012
(-) PLXNB2	0.020205281455666167	0.03126905534240235	0.0	0.0	0.05947839052747395	0.11248604161559801
(-) PMAIP1	0.17201911774083029	0.0	0.2263631403029237	0.20889324517726568	0.0	0.06408016697435229
(-) POFUT1	0.0	0.11777274119996632	0.04086868312963879	0.024070567639742805	0.030534600518293136	0.06475572159695278
(-) POFUT2	0.0	0.20477029118694245	0.09164478213099073	0.0	0.09759162687831172	0.13185751253208744
(-) POLD2	0.044236375621839415	0.0	0.14175430268932607	0.03525510504101631	0.018179994999392955	0.030886994527779783
(-) POLD3	0.0	0.0	0.0	0.1674442821349315	0.0	0.0
(-) POLE4	0.19754594625712277	0.0	0.011299787188563974	0.06931885363820921	0.0	0.05244036434680065
(-) POLR1A	0.027471877473324406	0.0	0.0008168936060739332	0.09536207157091571	0.0	0.04135377022938361
(-) POMGNT2	0.08746330024026708	0.000315357005219582	0.0	0.0023007642209173632	0.0	0.07838315849008018
(-) POT1	0.06854022124514288	0.06034557346133588	0.03317848308542853	0.0	0.012298423799015685	0.011530988324318474
(-) PP2D1	0.3960443721418726	0.13580221891033797	0.11540955248529118	0.24790997122016245	0.15494417978049355	0.10269673911676122
(-) PPA2	0.03470449625204282	0.027161392659262103	0.0	0.0802869711852099	0.0	0.013555436932970856
(-) PPCS	0.0	0.0	0.02906291965208449	0.0759745405682582	0.17490860024605623	0.0
(-) PPIA	0.0	0.0	0.18756755971715455	0.02841225384887851	0.00406041318324464	0.0010054356792652001
(-) PPIE	0.004195865606411819	0.0	0.026024468172652054	0.03624208070554691	0.13141196884164172	0.024921216318590386
(-) PPIG	0.0	0.0	0.0	0.09776430114198607	0.0	0.08898812509505137
(-) PPIL3	0.1122752187797899	0.08705581926276518	0.016956778554702515	0.01408682241658582	0.0	0.11097183278919777
(-) PPP1R11	0.0	0.09552862307467822	0.018785792525922596	0.04687637427974899	0.0	0.04631258809175893
(-) PPP1R26	0.12093261307228761	0.0	0.0	0.0	0.07481726475103156	0.0
(-) PPP1R3C	0.0	0.24485796165859472	0.2118817277188878	0.0	0.0	0.13943390535810327
(-) PPP2CB	0.03813037170298292	0.009740710086450825	0.010971416871151392	0.016158083054540556	0.0006037668998079725	0.019447035243820646
(-) PPP2R1B	0.017560308985371618	0.0	0.0	0.10365177894384643	0.05384961513546319	0.0
(-) PPP2R5B	0.0	0.17454000786194118	0.061297265634632524	0.0	0.041719331368678926	0.0702412157567366
(-) PPP2R5D	0.0	0.0	0.0	0.08408844167375161	0.10173205886383288	0.001997164253534118
(-) PPP3CA	0.0	0.004469469030283112	0.07527471517237219	0.08642239616627526	0.0	0.11662694038960146
(-) PPP3R1	0.008950671209998349	0.09757339852277667	0.029705748313013276	0.11924312261843079	0.0	0.0
(-) PPP4C	0.0	0.07665839580449425	0.0039279514806995885	0.08271198930370907	0.0	0.0
(-) PPP6R2	0.02555504312925846	0.03459091445849121	0.047644070613195144	0.057895436298900135	0.044252347029181	0.0
(-) PPT1	0.03487264729756079	0.07196923744659205	0.0011409183877888098	0.04415821090897685	0.017606850578318407	0.003058660914337272
(-) PRC1	0.02179593687241558	0.0021351769891009877	0.0	0.17059683104139292	0.0	0.0
(-) PRDM11	0.06627731780627645	0.0	0.27242192143151417	0.020021413727522478	0.10902326911008521	0.08343227364820054
(-) PRDM2	0.0	0.004357416135301953	0.14712837265946618	0.045686231591745	0.07715241363258758	0.0
(-) PRDX2	0.0491114369006276	0.0	0.0	0.0507678811790725	0.08478400725951453	0.0
(-) PRDX3	0.0	0.0	0.0	0.10901370438370159	0.0	0.0
(-) PRELID2	0.07594349482421021	0.0	0.287542564759773	0.037222166904467995	0.004901214886014431	0.00988401760582984
(-) PRICKLE2	0.045109698901471665	0.3453261951651799	0.0	0.03016579569422115	0.055611786228542265	0.011852838911389774
(-) PRICKLE3	0.07661527869813038	0.0	0.0009581456850562021	0.08226849880011804	0.054627193619824925	0.0
(-) PRIM1	0.0	0.0	0.00577489414288297	0.16586252865701073	0.0	0.0
(-) PRIM2	0.0	0.0	0.0	0.16540966116213277	0.0	0.0
(-) PRIMPOL	0.12534389002424415	0.08567336835819496	0.16647775372552956	0.21116246548838072	0.0	0.0
(-) PRKAB1	0.022436621325607656	0.011467807879523818	0.0	0.07498606178419578	0.05603633533571587	0.0
(-) PRKACA	0.01693369099059153	0.15231714322206436	0.0	0.006643123452661919	0.009404098106111739	0.002647706303783332
(-) PRKAR1A	0.05033604764927956	0.017466810404843342	0.007335011988659444	0.0	0.0	0.07024515137097315
(-) PRKCA	0.0	0.16388069021056062	0.016256323659636668	0.0	0.06564348716544759	0.012957347454431403
(-) PRKX	0.14730795578696187	0.0	0.005033867604441842	0.0	0.08224651446430628	0.1288372426923189
(-) PRMT6	0.00229353281181722	0.0018575616467607274	0.0	0.09994248747347054	0.02813039349382303	0.0
(-) PROCR	0.020487199000935354	0.12196576795624829	0.17490115327849545	0.03202433570977401	0.0	0.012207771191260066
(-) PRPF40A	0.02181740167586321	0.003931785632649152	0.0	0.11512317174291777	0.0	0.044853020223444354
(-) PRR12	0.011032644424269121	0.0	0.002880015327878683	0.05387607033271686	0.014660798272677248	0.06585574673770535
(-) PRRG1	0.02800008774100615	0.0	0.20090302261775847	0.0	0.0	0.2505897089765488
(-) PRTFDC1	0.002119044683824381	0.2511686087925248	0.03170179721566911	0.17457557633866033	0.21248405387055247	0.022395410699708407
(-) PRTG	0.24683006955387057	0.1502598620332704	0.2859609961685718	0.0	0.17458006192549871	0.11107400892151863
(-) PSIP1	0.09146769521070557	0.03443369007199484	0.0	0.05742914701299529	0.0	0.02889524734955594
(-) PSMD5	0.0	0.0	0.1760966481469554	0.0	0.09406610007423352	0.0
(-) PSMD6	0.11628399251802042	0.012323486721798371	0.016197327925070875	0.02970883596021043	0.0121131565733342	0.0
(-) PSPC1	0.03041129383095832	0.0	0.0	0.04286335799496726	0.05455483169701879	0.003016978997037387
(-) PTEN	0.14528169138045233	0.002040698318653711	0.0	0.07514582665300706	0.059260601191548565	0.0
(-) PTGFRN	0.07440329580751767	0.07102900608876483	0.0	0.08117073178626313	0.23054167554389868	0.04313239470244229
(-) PTK7	0.0	0.08203706922886979	0.0	0.01638549650013754	0.1270415153474689	0.038110202724841995
(-) PTN	0.011221765807303854	0.4486921099132806	0.0	0.020137044387283535	0.06091053347685046	0.06410490392316262
(-) PTPDC1	0.12913852372120088	0.0	0.030446192363029385	0.004540518114952988	0.0	0.12017490058851896
(-) PTPN12	0.054663012380764285	0.17043755589265597	0.01618456499626097	0.00531107202862773	0.0	0.0
(-) PTPN13	0.0006499762117411919	0.027401798050538613	0.033503365115001967	0.03975368605958783	0.0	0.2475393192284982
(-) PTPRG	0.0	0.04929018065390372	0.04606895008231428	0.015264147062481881	0.0	0.30565628796993666
(-) PTPRM	0.047160897430428006	0.10813670776103587	0.6075332052239472	0.008682941395667405	0.0	0.3085325074616666
(-) PTPRN2	0.2886904588039895	0.16200677236276365	0.4252588245475633	0.004473901369042635	0.17191334942537728	0.005437899326440813
(-) PTPRS	0.0	0.007542671013834861	0.0	0.0	0.03554227159099769	0.16497638891777347
(-) PTS	0.017705821889846228	0.0	0.0074836405571146025	0.07611193645363883	0.012971083655881007	0.0
(-) PXDN	0.019305229463524434	0.2132052894668816	0.42016927772519236	0.0	0.2778261588962972	0.0
(-) PXMP4	0.08761307784533891	0.011168140620002251	0.0	0.049328848355945955	0.07244781030873315	0.05340334455928526
(-) PYGO1	0.08987437172993584	0.20753830208532112	0.06131429711578705	0.036603371220030725	0.17859321387774102	0.296498442968777
(-) PYROXD2	0.1914564496952504	0.06033620123157015	0.0	0.0	0.13047457255563427	0.13743571390161852
(-) QRSL1	0.015260543284084554	0.018794386628333125	0.0	0.19163879179107296	0.0	0.0
(-) R3HCC1L	0.040169644348882615	0.010624624209613855	0.033172803432077055	0.16747048259305208	0.0	0.0
(-) R3HDM1	0.0	0.10060212786552812	0.0	0.1021281148810629	0.0	0.007351392999227103
(-) RAB11FIP3	0.026014455776425072	0.21762833302616819	0.046628935507179455	0.005978310855939991	0.10110155795896449	0.0920520760600381
(-) RAB12	0.04599581140525445	0.1368017868276356	0.0	0.06483224892680883	0.025672192842527884	0.006671099188118558
(-) RAB1B	0.034481308250579844	0.0077977642579936885	0.0979712344580592	0.08672675907199738	0.0	0.0
(-) RAB24	0.022609553482898823	0.21579842296240925	0.07168866340414598	0.0	0.0	0.0061594590400288534
(-) RAB2A	0.048230200108331865	0.009549291266684693	0.1252383034800396	0.005000573442470789	0.005928247730568986	0.05699710242535721
(-) RAB32	0.048363272943321975	0.0	0.04895512788244796	0.11660008975058408	0.03194376729923369	0.0
(-) RAB34	0.074657637373627	0.0	0.0746546860902494	0.005435767872373732	0.11329730985506203	0.0
(-) RAB36	0.16508942194769913	0.1781975075615262	0.0	0.012529602346064869	0.241405754251545	0.24364830879556124
(-) RAB40A	0.2671410584663017	0.23811455395477257	0.08252362373562859	0.034101283605790546	0.006260253329317614	0.09764310393425697
(-) RAB40B	0.16137363648756553	0.06512682368260683	0.0	0.0	0.1208778603086479	0.045572475087722254
(-) RAB4A	0.11095163944622276	0.0	0.0	0.0	0.164867371029364	0.0
(-) RAB5A	0.05788550443433476	0.01236238445405083	0.022020164815828205	0.007485677646027484	0.0068529657291328235	0.0
(-) RAB6A	0.01676470876316033	0.0	0.10450704358375648	0.0026954239036086204	0.1004419857022263	0.0
(-) RAB6B	0.07494676990690098	0.0	0.010146802147374479	0.0	0.2680892690321812	0.23644929132390197
(-) RAB8A	0.02009419750905448	0.0	0.0	0.09930928166701632	0.0	0.007865736942465456
(-) RABEP2	0.028937068091200117	0.11647663153363648	0.005078789646146768	0.05103386652804867	0.0	0.0699509871032041
(-) RABL3	0.11370435229455102	0.03238911011024053	0.04245091752011689	0.0	0.0	0.14300560940187626
(-) RAC1	0.144311738219282	0.0	0.21532248686359337	0.0	0.26308513617441004	0.06316812178049161
(-) RACGAP1	0.0	0.0	0.0	0.14164402894351796	0.0	0.0
(-) RAD51AP1	0.0	0.0	0.0	0.15431413688740916	0.0	0.0
(-) RALGPS2	0.11168201934368066	0.0	0.04209152728700849	0.009875498464051084	0.0	0.18051432838434744
(-) RANBP1	0.0	0.0	0.01031207602075459	0.16807642899322503	0.0	0.0
(-) RAPGEF6	0.03510415955865656	0.0707820817884759	0.06509520664391409	0.12487154032615748	0.015525155569551564	0.06520715478349225
(-) RARS2	0.0	0.007866936709989092	0.0	0.1520200055997532	0.0	0.04830563614415711
(-) RASA3	0.0	0.2175548186548859	0.12457579756413328	0.0	0.0	0.1127928728421513
(-) RASSF7	0.08473413069025072	0.0	0.0	0.06349888677767362	0.01051671697883771	0.0
(-) RAVER2	0.1337181086611927	0.0	0.0	0.04432169870287455	0.0	0.19715979301338207
(-) RB1	0.212405442402841	0.0	0.07155828270420178	0.0	0.0	0.0
(-) RBBP8	0.0006731929785550207	0.01376939417075477	0.0	0.13889416633453144	0.0	0.0
(-) RBM22	0.0011974513333342636	0.0	0.036996617001901336	0.07779899546439965	0.0	0.08448677806461795
(-) RBM25	0.0	0.0	0.0	0.15023681541526046	0.0	0.03881820996369956
(-) RBM28	0.043970184924783044	0.004440274851102006	0.009156742921618817	0.017343052547357726	0.011533406920661113	0.08028354460455969
(-) RBM41	0.07084611985978273	0.0008006271379072992	0.0	0.08393497239171122	0.028802953785140018	0.0038789686849094104
(-) RBM43	0.10574878680269223	0.24437434774529254	0.04436422524493894	0.0	0.0	0.08716111317265879
(-) RBM44	0.20399180075832707	0.3332576262728343	0.18421613903714604	0.30934302577199274	0.23025001420110933	0.12327970883245579
(-) RCBTB1	0.06379192887637773	0.0032936131542900906	0.04674430337854974	0.02166745032240522	0.008110052495638101	0.0015454514021972223
(-) RCN1	0.0	0.0841064657091149	0.12315991436858556	0.008887265619195216	0.0586405624493952	0.05260368061658459
(-) RDX	0.021314108548228655	0.0	0.0037419511907742183	0.05643147762057214	0.056094023229791554	0.0
(-) RER1	0.00030236336419052506	0.0410163196373074	0.13842113059425626	0.04620616184916277	0.004480989976928305	0.0
(-) RFC1	0.0241885294866914	0.0	0.0	0.10806023956683763	0.013282597382528346	0.0
(-) RFC4	0.006011437430601738	0.0	0.10168337723467538	0.12296701895407529	0.0	0.0
(-) RFESD	0.19263522901440383	0.01932248521880167	0.30531902231115227	0.149684191759131	0.1612816134632928	0.06694056962407076
(-) RFTN1	0.0	0.265111058398912	0.11890893260713027	0.059576514444627915	0.0	0.15336529024239842
(-) RGL3	0.255914875195227	0.16940048504296354	0.08429575497677533	0.13141457007918914	0.0	0.07599642922624936
(-) RGP1	0.0	0.2366932710205999	0.0	0.0	0.055131726602263294	0.048100637870775335
