	P0	P1	P2	P3	P4	P5	P6	P7
(-) MED23	0.0	0.0	0.0	0.10033439545882575	0.0	0.058792907477497144	0.0	0.007417231640267198
(-) MED31	0.11395747794792323	0.00011959678120932595	0.02652245608173698	0.019389157985539973	0.0	0.0	0.013790803184553684	0.0
(-) MEF2B	0.2086591187565562	0.0013987490464041324	0.08101347335177181	0.18082315017601963	0.008185177255253046	0.11227573611691712	0.0025857766957560115	0.15606002059768936
(-) MEF2C	0.21217781881609382	0.1686926737662574	0.04536158916575891	0.0	0.09678716473262622	0.0	0.007153006755544751	0.27489327856045065
(-) MEIS3	0.08912732462086702	0.1483663315282018	0.009333859859891956	0.0	0.11394670769039232	0.1255473322122864	0.0	0.07573202406034843
(-) MET	0.04700637500865844	0.022365484770371195	0.15987335796264499	0.0	0.0	0.12017407048526552	0.14639829784464625	0.0
(-) METRNL	0.0	0.0461256223476559	0.303006116826963	0.0	0.005414123156681661	0.2415638853058695	0.0	0.040666149907966326
(-) METTL22	0.014733693478723118	0.014873910890742848	0.08536255874547995	0.053417720564713625	0.0	0.0	0.015468011733414423	0.0022057024181053
(-) METTL5	0.05436839616723606	0.0004501548181954975	0.014027214862617307	0.03106837307517977	0.0	0.005576675403674622	0.0	0.0
(-) METTL6	0.07079909118465358	0.02509415805649825	0.0607547378535408	0.010341511298234917	0.005886468795316752	0.014639266030220255	0.03267128516732734	0.0
(-) MGLL	0.0	0.0	0.5061947537852813	0.05954805933803687	0.0	0.0	0.0	0.0025407039839005587
(-) MGRN1	0.0	0.08177090644654346	0.0	0.025359406587621314	0.09810532057472769	0.011885830476721084	0.1444057247060333	0.08762865532966452
(-) MGST2	0.12076130743302582	0.0	0.0	0.05045982081348117	0.23783943152871284	0.011826485620209047	0.008304542078108249	0.09931099781809277
(-) MIB2	0.003209967315629798	0.009476239793119812	0.12371198515637681	0.023485735141177723	0.16039559376688098	0.016489079831411863	0.010540898722382366	0.18340969415926583
(-) MICB	0.14050077599341185	0.08415358889285694	0.15665625182920634	0.08657924874036278	0.0	0.0	0.0	0.0
(-) MID1	0.08184156544602592	0.0	0.0	0.08867934161435245	0.01904250753885719	0.0	0.010047596331092826	0.003988234191012267
(-) MIS18A	0.0	0.0	0.05347708392451184	0.18486751428888493	0.0	0.0	0.0	0.0
(-) MKNK1	0.10325449322914443	0.0	0.0004970230086572988	0.023930200710397132	0.014120148516702739	0.0	0.0	0.005571807379953504
(-) MLF1	0.07047624145017363	0.26564997252842387	0.010869608872415951	0.0	0.0	0.0	0.0248184865651611	0.0
(-) MLH3	0.009466434957186284	0.0	0.1218608717401149	0.10663573362052164	0.0337869849921361	0.02681806326328256	0.025852201484038755	0.01794085295050054
(-) MLLT3	0.1653594446373097	0.0	0.11880137967025202	0.03371731348030659	0.5807138827672601	0.018995412031492246	0.02089924285041152	0.18026383070829155
(-) MLYCD	0.23902794566333568	0.002194697560303334	0.02288239653101555	0.03904378754182039	0.23186461322157353	0.0	0.0805104233380706	0.015798892309518277
(-) MME	0.0	0.14782904307390599	0.5728328824098013	0.15197855352143946	0.0	0.08437385489423065	0.0037533721792843257	0.0
(-) MMP2	0.0	0.1118311587323851	0.22205496655827997	0.0	0.0	0.176258697445519	0.12907287936934286	0.15208925068571988
(-) MMS22L	0.0	0.0	0.0	0.22111820275761326	0.0	0.007125927161148286	0.0	0.017260523878774928
(-) MOCS1	0.0038477984980066493	0.011096404497044361	0.0	0.005042522989737889	0.09364580333198459	0.0	0.00458562830614018	0.1560195151048125
(-) MORN2	0.16035761733280426	0.0020558040634933114	0.03195674886459373	0.0	0.06429887100407375	0.0	0.028344714924714735	0.0
(-) MOXD1	0.17056902595033455	0.22173589475169228	0.0	0.024720601879279276	0.12763661273479684	0.04526657219591893	0.09485782885645963	0.13055618439550123
(-) MPDU1	0.10756277225283728	0.0028991746149449856	0.0	0.04273721768093726	0.025333922806190373	0.012342468340565564	0.05468996433952067	0.0
(-) MPHOSPH10	0.020191104382946218	0.0	0.08623059450894827	0.08780640123984888	0.0	0.013441181863871533	0.019548889020980557	0.0011679937154784846
(-) MPHOSPH9	0.0	0.0028456816884398373	0.0	0.10876703982226822	0.0	0.0	0.003190933163381884	0.0
(-) MPLKIP	0.07481924458264758	0.01193562380276057	0.13923511885267473	0.0	0.026097425442077556	0.12031387913438461	0.0	0.004187297522112199
(-) MPP3	0.0	0.0	0.07369411959496273	0.060893415948747635	0.0	0.34097507660138987	0.06036257742094163	0.011899349789440359
(-) MPP6	0.09892406598875908	0.09826447703250242	0.07823837951159464	0.0012650420502625858	0.0	0.016730579130657983	0.05321221361514582	0.0
(-) MRAS	0.03643222329901198	0.11629208223423503	0.06707156600360908	0.0	0.12570842565624807	0.0	0.0	0.13985349009631573
(-) MRC2	0.0	0.11858745268559677	0.0152741707590011	0.021838615528437088	0.10195642533957826	0.11266031918306887	0.15673976478515178	0.12532563985207631
(-) MRGBP	0.026341285683626533	0.03505323574234365	0.10358998716588226	0.019235273982802496	0.0060447121820914875	0.0	0.05658083107359672	0.0
(-) MRI1	0.07370428123985674	0.0	0.04509203390585384	0.032755235286113994	0.0037755850638062603	0.0	0.09214578959969237	0.043644356131170695
(-) MRPL1	0.0	0.0	0.0	0.13288674911301662	0.0	0.01355742776908873	0.0	0.0
(-) MRPL18	0.0	0.0020793477617951613	0.0	0.17937302440660724	0.0	0.010235430412918049	0.0	0.0
(-) MRPL32	0.019527530034525637	0.0	0.018366420146704178	0.022102691542402995	0.042462598557436435	0.03762987523934651	0.0	0.0644808078153618
(-) MRPL41	0.0938814758242711	0.0039912281459672265	0.2208815964617692	0.0	0.021055815927018714	0.0	0.0	0.0
(-) MRPL48	0.0	0.0003049991310395273	0.0	0.1098146293118971	0.053625742758936265	0.022980113113626147	0.0	0.0
(-) MRPS16	0.03827299273501197	0.0	0.0	0.11128255452358932	0.0	0.0	0.0	0.0
(-) MRS2	0.07426440252418463	0.0	0.0	0.0	0.1282223590626413	0.0	0.0	0.0
(-) MSN	0.0	0.059058474259327476	0.026841892945033367	0.0	0.0	0.0031496753273779704	0.0	0.09659265798298088
(-) MTFR2	0.0	0.0005167119726713145	0.0	0.2514360111553842	0.0	0.0	0.0	0.0
(-) MTMR1	0.015845656296934647	0.0	0.0	0.031774459552646	0.10417020293826772	0.008651228677084281	0.0	0.0
(-) MTX3	0.047787734326614754	0.1463972964048316	0.0	0.03415078969579343	0.0	0.013069838877651271	0.0	0.0926889486635961
(-) MUM1	7.155959792591029e-05	0.05696748472806054	0.012742379082434759	0.013552568866911245	0.01634018610124145	0.14962198651308214	0.0017697083814119665	0.11412616818117069
(-) MVP	0.0	0.0585077219284045	0.15724106074358118	0.012066198134646265	0.0	0.0026625360567783846	0.2024450117797409	0.0006235082740152534
(-) MXRA7	0.01804044551976381	0.07720100467547684	0.0	0.0	0.0	0.038037301821131214	0.02092980067058312	0.12611742408666704
(-) MYD88	0.0	0.0025338233792723125	0.0	0.0824540864736453	0.2780594492324509	0.003953055292135154	0.0	0.008166092447653003
(-) MYEF2	0.3356581461415335	0.24496028512935664	0.0	0.015851573106862974	0.0	0.06336308155704197	0.04829278916357945	0.058576977858732594
(-) MYH10	0.0	0.0	0.0	0.07895536056940274	0.27000533647541236	0.0	0.1620576842953573	0.0
(-) MYL6	0.07578342197250292	0.0360475945834926	0.2832075621862726	0.023793500785128915	0.0630977440224384	0.2536715433208963	0.015505171624087453	0.10136354432582749
(-) MYLIP	0.0	0.0	0.050608892703818	0.0	0.2903440844390273	0.0	0.027579224062597656	0.025911821724035833
(-) N6AMT1	0.21398643602024117	0.022764264684662094	0.013041612366698114	0.0	0.06433989590628737	0.04196974536240764	0.027287580215116607	0.031115004133486234
(-) NAA15	0.0	0.0	0.0	0.12066065434593554	0.0	0.01507329395234568	0.006284013193043057	0.0
(-) NAA50	0.005619654027091786	0.0	0.07904156058794164	0.04426947924467742	0.0	0.018944779889172123	0.014531615080518487	0.000789828210060035
(-) NAA60	0.23350418956440985	0.07545824844324658	0.06406317466987459	0.10636542391487053	0.26008523566572683	0.003540084298120555	0.02580899168118144	0.0843828159408611
(-) NACAD	0.044035207284343916	0.18788785150923254	0.0	0.0	0.30052658196444226	0.3224707859516414	0.0	0.23147189599979368
(-) NADK	0.0	0.0	0.17057910713602614	0.05817589431690332	0.0074941521141173835	0.0	0.011766498282218122	0.0
(-) NAF1	0.0896194443555135	0.0	0.0	0.11526612343938282	0.0	0.007900121307651263	0.007111127403710576	0.0
(-) NAPB	0.0	0.0	0.0	0.016791018457511953	0.17853949901829427	0.04142732416576785	0.0	0.006491269332927805
(-) NAV1	0.0	0.15801834099845175	0.22871152994069613	0.0	0.0	0.23388932191267256	0.011004999348596653	0.0
(-) NBPF14	0.062862346471459	0.0	0.0	0.06056045995609464	0.0	0.02356721827655183	0.0	0.006134539685837492
(-) NBPF15	0.004404753842534478	0.11028789389545123	0.0	0.0668709883477158	0.08661308920214017	0.029163682990891587	0.0	0.0
(-) NBPF20	0.02385480080290532	0.08335855193399837	0.005227270569102757	0.11629365899726689	0.0	0.08225375300842581	0.005104657314058695	0.0
(-) NBPF9	0.014060975082101778	0.04370557664278062	0.0008019666165660503	0.09039986374973377	0.0	0.029641949528429842	0.008813687610166055	0.0
(-) NCDN	0.0	0.04537664255016108	0.017794201086778476	0.02050246869505001	0.021367058662332475	0.0	0.001543788882823986	0.11198962729270001
(-) NDC80	0.0	0.0	0.0	0.15761803841618277	0.0	0.0	0.0	0.0
(-) NDUFA10	0.1834740432355843	0.009000476817881487	0.20418703849799916	0.06921593309511143	0.0	0.017930991343962685	0.003632252807059388	0.015177384864614937
(-) NDUFA5	0.23998799686436142	0.004095618305774415	0.21606217610230072	0.040773179364418065	0.11636175702228417	0.06771140653291387	0.012020603174829635	0.07931644739529413
(-) NEDD8	0.13157386006633157	0.012901893535380415	0.2012408210184528	0.20403051683987947	0.12392704126746129	0.035174147243812265	0.00035328267824449064	0.006528748303305038
(-) NEK11	0.18133441192812846	0.009124506324669168	0.05196629756179901	0.087800688268104	0.14000263579116545	0.2421264313815171	0.048961173611512365	0.013535401230281501
(-) NEK2	0.014853227702433629	0.0	0.0	0.16139080195670477	0.0	0.02838050753588561	0.0	0.0
(-) NEK9	0.015891176440421154	0.00275524394436709	0.03084587317137521	0.04829845318774775	0.067683378189316	0.002137013551459484	0.022215919448111243	0.014176719776752032
(-) NETO2	0.32343658902400263	0.0	0.07333208799193479	0.09253247810041154	0.23963377125337368	0.0	0.004506846033232093	0.0
(-) NEXN	0.0	0.14165475515272816	0.23796583414753802	0.08375858111706456	0.09452399628072822	0.20732163952035212	0.025268262927113788	0.21731179027566996
(-) NF1	0.06388080416774577	0.0	0.09178486084364125	0.07069359759198657	0.0	0.07060210570089502	0.03318035443997828	0.005205218343146589
(-) NFIC	0.0	0.11604744719140055	0.007814338117545042	0.0	0.0	0.12677927416162255	0.0653023420693284	0.10187655553462907
(-) NHEJ1	0.11045706297307585	0.00960780712614056	0.10881627114928512	0.14119534215625543	0.0	0.010967773510885776	0.010005710786859107	0.007667566745885705
(-) NID1	0.0	0.10357081518359758	0.0	0.12439474914069297	0.21298195390168445	0.04281608265968993	0.0	0.10315417960131734
(-) NIT2	0.13297433163054484	0.0008733455771609164	0.0	0.0	0.0	0.0	0.0	0.0
(-) NKIRAS1	0.06656729569408082	0.0	0.0	0.08085812132255962	0.0	0.02766218375930029	0.010724586957683177	0.0
(-) NLRC4	0.49963130626128555	0.04674137293576465	0.1327925935332278	0.2537837883666787	0.09921960169162289	0.13983235719170203	0.1833276006689545	0.08647065484231037
(-) NME3	0.0074367569492881725	0.039004475234954275	0.020819270225078772	0.10492183388855218	0.050999751213732736	0.0	0.07217420124193759	0.014144954949399548
(-) NME6	0.031755660788447694	0.011180226333266478	0.008973624572731652	0.06506377181547413	0.026451632814245684	0.006637533725056726	0.0	0.0
(-) NME7	0.03047067340599241	0.08456615682561368	0.0	0.08470796414490978	0.0	0.17730672523275992	0.017714131698920672	0.0
(-) NMNAT1	0.0	0.0	0.038880092573840896	0.09068421004168685	0.042267686302231156	0.0	0.00228704477876892	0.09084295357018085
(-) NMRAL1	0.09460735431792842	0.0007562448351332206	0.030005497594647414	0.07135685864418521	0.07246057383902708	0.0	0.005036618050755857	0.0
(-) NNMT	0.13023300724043635	0.23262828339880343	0.32246892792169946	0.013890736115529921	0.24625579150585983	0.3709146834678091	0.01597275976970837	0.07147988941512852
(-) NOC3L	0.0	0.009194925125024222	0.0	0.18365014500917956	0.0	0.0	0.0	0.0
(-) NOMO1	0.0	0.14268615753239805	0.0	0.010340803442295793	0.03369532142263175	0.0	0.04976374881295022	0.016895387752664703
(-) NOMO2	0.01107721889342533	0.1432643619218651	0.003105834890464631	0.011674572129777598	0.041524481309933484	0.0	0.10042116016776194	0.038303034646818085
(-) NOP10	0.07882005787774038	9.68400172638457e-05	0.004970615155277591	0.050144065927763014	0.0	0.0	0.0	0.0
(-) NOP9	0.007691840257822961	0.004236730224243297	0.0	0.07116597331532507	0.015758645445118617	0.0	0.03498196061959765	0.0037993787693561872
(-) NPAT	0.0	0.0	0.0	0.13736377795749505	0.028357784891019568	0.02695797471143324	0.0	0.0011442453863313652
(-) NPEPL1	0.100505628896537	0.00017166347270909524	0.0	0.0	0.3470888647333506	0.021928802319222486	0.08421645133165698	0.013515339700079641
(-) NPIPB15	0.2679882887065571	0.17029068673981707	0.0	0.11359554906052893	0.0952212492060127	0.08393852378986398	0.0	0.004912745544896792
(-) NPR2	0.047125159349186665	0.22415053474661617	0.12181673954096402	0.003252280448563901	0.045399240579428464	0.11755622662836951	0.1960911140857414	0.1616855272813873
(-) NPTXR	0.0	0.014298546988456638	0.145997907700463	0.0	0.23589397286973698	0.23724666517367723	0.188780492806918	0.0831013732204
(-) NQO2	0.010385569280925924	0.11805368489428467	0.0023947996375708424	0.013529892405068375	0.14448542174706774	0.033063342308648255	0.00019314621761913086	0.0
(-) NR2F2	0.13817964183324885	0.015038851706734805	0.24024999311231823	0.0	0.0	0.013894434172256205	0.04502239978043033	0.0
(-) NR3C1	0.052848458751916426	0.08752723689279085	0.2721756839125295	0.09986546875981991	0.1100619862521763	0.26721754461708547	0.1217787675165959	0.06985618685917777
(-) NRN1	0.0	0.1989266022824332	0.07097693052249957	0.0	0.12459242430204252	0.01342859552240987	0.019639044726884897	0.23630422424435982
(-) NRSN2	0.0	0.08118601614020153	0.0	0.01270896386030813	0.26763077456330214	0.023775000501178763	0.0	0.03179441584604917
(-) NSD1	0.0	0.002295474314515324	0.0	0.0	0.12836607139459738	0.06244971218320027	0.009032378623585606	0.013328520999688682
(-) NSF	0.010624263930931067	0.0013670243303758726	0.043899850012467705	0.008856918979278858	0.0	0.0	0.028559229227608493	0.07716512018309497
(-) NT5DC1	0.1381736463871327	0.0	0.03490077489573783	0.07558160374631938	0.0	0.01458303624695039	0.0537664410592999	0.03516805787821906
(-) NTPCR	0.0	0.03185175703070195	0.06696704865754821	0.11429136975588713	0.0	0.0	0.0014854298564832542	0.0
(-) NUB1	0.08869047894145211	0.06607660505312592	0.14547271984971857	0.0	0.0518101270140074	0.22266044398424562	0.0	0.01305967826582063
(-) NUDCD3	0.0	0.04066036643922311	0.1352682137200189	0.0	0.014184987940502868	0.0753629716586293	0.0023020346979404113	0.03990273989106791
(-) NUDT11	0.0	0.027320568732542374	0.0	0.06688664043470259	0.14644352940123073	0.16542537544580302	0.1567487553682443	0.1616345734423676
(-) NUDT12	0.19522133182289045	0.0	0.0	0.008483245948325821	0.0	0.0020240697091801116	0.0	0.01964532221444377
(-) NUDT14	0.05219496079606173	0.0	0.1980574695790155	0.0	0.012789800278788089	0.029568659190722893	0.026524256957929357	0.0
(-) NUDT15	0.022755230776942966	0.0	0.01194272990121625	0.13302152960417332	0.025173499992289343	0.0	0.0	0.004505251019303947
(-) NUDT2	0.22653788183212759	0.026704205221942744	0.06489715324233519	0.0	0.0	0.25390375991250896	0.01030338686023465	0.023158205611593524
(-) NUDT9	0.005488109289157953	0.0	0.16221972605329188	0.0	0.0	0.0	0.011252434964651056	0.034086170913239955
(-) NUF2	0.0	0.0	0.0	0.16365326644184205	0.0	0.0	0.0	0.0
(-) NUMBL	0.060110324646667754	0.005029931050059183	0.015524975721321053	0.0	0.0	0.07083763798877826	0.018995778769984133	0.12555470859142573
(-) NUP107	0.014764006056357094	0.0	0.0	0.17929713518389662	0.0	0.0	0.009968943538243532	0.0
(-) NUP43	0.0025789556634803115	0.0	0.0	0.14867210472330888	0.0	0.016149861011057472	0.0002175371351954391	0.0
(-) NUP54	0.0	0.0	0.0	0.14578281711581154	0.0	0.009818035247735762	0.0	0.000835268929028223
(-) NUPR1	0.013489119989678777	0.09151351891518533	0.09656480937005828	0.05703904710396486	0.03442601964897228	0.05444270290663637	0.12122844006949064	0.10218041004203475
(-) NUS1	0.014617091005167091	0.022375255519624233	0.0	0.1385119165621476	0.0	0.03021818804084189	0.005044686560106826	0.0
(-) OCEL1	0.317581442176586	0.11173741907289213	0.11385900283918321	0.06437473440661184	0.009659574624761939	0.022341175149158378	0.14234807897825383	0.10608849325903989
(-) OCLM	0.19382080402967858	0.00513830375359808	0.11096004115186608	0.1257046671118088	0.0023749722516678844	0.044767366841474567	0.021712959525705903	0.10575844895136984
(-) ORAI3	0.2758443906606298	0.10448261047992435	0.23361608547979304	0.059098192629870344	0.13013510882878013	0.0346180583814555	0.15325824509700392	0.06686538288256193
(-) ORC1	0.0	0.0	0.0	0.19228020993120862	0.0	0.0	0.0	0.0
(-) ORC2	0.04190590471757009	0.0	0.0	0.10060270722650565	0.0	0.019515342446531095	0.0061824049607445575	0.0
(-) ORC3	0.0	0.0	0.0	0.15567623219085877	0.0	0.01472083145901211	0.0	0.031785140401071915
(-) ORC6	0.0	0.0	0.0	0.1399635533530208	0.0	0.0	0.0	0.0
(-) OSBPL7	0.0697936268510209	0.0	0.0	0.043329131017016	0.0	0.03485695725766112	0.17732880160661732	0.13475350263751407
(-) OSMR	0.031742119683354365	0.05770102843847379	0.06478287006553868	0.0	0.01824134325934749	0.06566149902440073	0.024915399781995928	0.0
(-) OST4	0.0554005438816814	0.006545960013805583	0.2161468697217859	0.0	0.004939939811490783	0.0	0.024548693886989267	0.0
(-) OTUD7A	0.3184519651924742	0.06287862130788488	0.20611721276146125	0.35372693734786287	0.17421036656397398	0.1398870030455212	0.052596746780445465	0.0720951260990463
(-) OXCT1	0.0	0.006502303362379693	0.0	0.10612678812563307	0.0007775338347774869	0.0	0.0	0.083401840388179
(-) OXSM	0.1124108386434423	0.0018123571029890857	0.013809547563787253	0.0	0.006943081617949644	0.0	0.06811217634392809	0.0
(-) P2RX4	0.060790587178083826	0.011395491540746998	0.14084215453490748	0.0	0.08548970426151675	0.0	0.0	0.0041373210334487145
(-) P2RX7	0.003899353868076494	0.17414297478899723	0.2008093214291541	0.043949185951423	0.03785246358570946	0.0	0.0	0.30026292345559175
(-) PACS1	0.0	0.15269628293687604	0.09560547599661724	0.0	0.0	0.09560573228620037	0.13090058260616966	0.03898322461282025
(-) PAFAH1B2	0.0	0.011964124152524843	0.0	0.0628149937149348	0.04300163950207067	0.01477324704194946	0.0	0.09325458012941913
(-) PAFAH2	0.03284728573187484	0.0009383682328034854	0.02803313153912534	0.05677518383398945	0.008768421630281619	0.0	0.0	0.0
(-) PALB2	0.0	0.0	0.027128791462734243	0.12576116381020072	0.0	0.0077380192024288285	0.005779002413485334	0.0
