	P0	P1	P2	P3	P4
(-) P2RX4	0.05340902044261787	0.0	0.13441096875932784	0.0031705082716698575	0.08268972407486648
(-) P2RX7	0.0403376383987611	0.47682946277907545	0.18196426940706248	0.050820540161572544	0.02677612537805478
(-) PACS1	0.01678681422918145	0.21773538373359708	0.15294171694049583	0.0	0.011113556541578952
(-) PAFAH1B2	0.0	0.12138831700203523	0.0	0.07360215139200703	0.044141114461818995
(-) PAFAH2	0.026668276454938203	0.0	0.025764057283049136	0.06311317101645617	0.003953837889137335
(-) PALB2	0.0	0.0	0.0221285558479432	0.1430485884788533	0.0
(-) PALLD	0.0	0.25774379759086535	0.0	0.04934709733381117	0.14218624560301782
(-) PAM	0.24425062938720513	0.28166037169133823	0.16172701617158333	0.0	0.14328730915715907
(-) PANK4	0.0	0.02749570822853264	0.13807119858588413	0.08193269663678819	0.0
(-) PAOX	0.1427459370472971	0.021155027931673304	0.025548304741893447	0.10319715321713374	0.3361827644834874
(-) PARD3	0.19378518237842887	0.0	0.06345834040498628	0.22080695928762328	0.05338900522872749
(-) PARD3B	0.24015255472572855	0.07288689804653951	0.0	0.005086474307805884	0.14436795010543702
(-) PARG	0.028035622553014082	0.0	0.0	0.14581039087326628	0.0028392706683244484
(-) PARK7	0.0	0.006565946453287556	0.18821606067687266	0.05431392660035525	0.014278478652033829
(-) PARP10	0.017270669049638407	0.16955263483300745	0.1267964161363291	0.0	0.07276076709353343
(-) PARP3	0.09375121042130014	0.08709286584987581	0.25497746686569195	0.0	0.003057904208110618
(-) PARP4	0.04941342962514626	0.0	0.0	0.11052947207538956	0.024668632925883453
(-) PARVA	0.006917435937222852	0.09619613313523373	0.11959612087638667	0.0	0.1789126189847203
(-) PAXBP1	0.06320839665764227	0.037509341890590846	0.019801956678965674	0.10014164967403276	0.0
(-) PBDC1	0.08427897560668776	0.1849501124166599	0.0	0.0	0.0
(-) PBK	0.014718767749105717	0.0	0.021471004621342365	0.14192576798803655	0.0
(-) PCDHB10	0.11613324353285721	0.2174598146917989	0.1431472709649807	0.0	0.024762707502045102
(-) PCDHB9	0.14411860060702053	0.20858317066006166	0.1640967070116928	0.0	0.0589498006585719
(-) PCED1A	0.1448747779271371	0.15337616287229236	0.08387463050717966	0.184311954915449	0.31063584860579196
(-) PCMT1	0.021682199890797987	0.0010791888079161513	0.0	0.1582267048984393	0.0
(-) PDCD2	0.0	0.0	0.0	0.1473559700807892	0.0
(-) PDCD5	0.014340296245671765	0.0	0.05466485734862872	0.2399705029714694	0.0
(-) PDCD6	0.11441022527244021	0.0	0.10602648485067459	0.0	0.010640872563740031
(-) PDCD6IP	0.061089290307183776	0.014934323555027586	0.08056420904332447	0.03917476292345507	0.001756906298607097
(-) PDGFRB	0.0	0.4586407443392908	0.45468405085767	0.0	0.19176435744917736
(-) PDLIM1	0.08115430979870693	0.0	0.03393361518146563	0.041454585386435	0.16516308895285245
(-) PDLIM4	0.2374178574033304	0.14429170781559758	0.0670384158279681	0.16823896816783854	0.15050249212398784
(-) PDS5A	0.00861412441109723	0.0007936213021893471	0.0	0.09679491145210492	0.002026454135818478
(-) PDSS2	0.018320745615869955	0.0438055327616462	0.0	0.14245684232004324	0.0
(-) PELI2	0.1403038669718672	0.23487772434816231	0.0	0.020726089482160984	0.39906065385939904
(-) PELO	0.0	0.025611165606130186	0.24654284099431312	0.0065785272158525605	0.0
(-) PER3	0.0	0.14675128070946972	0.046963003480755446	0.030168223304391204	0.08711636720416951
(-) PEX11B	0.0819816139874385	0.01662431201210612	0.0	0.0	0.06728660621298958
(-) PEX14	0.0	0.024318943384674236	0.0	0.11363754466249248	0.0027667056261064965
(-) PHACTR2	0.14802200936551196	0.03866598663026736	0.048168356829839484	0.26691308710864187	0.07680305013234646
(-) PHF20L1	0.06013286338209802	0.03198046711725679	0.09829938725026126	0.04760936176505386	0.0
(-) PHF8	0.08760560716088474	0.03479535205237837	0.0	0.06244011394620879	0.006238603859548974
(-) PHIP	0.0	0.0	0.0	0.14616507907359938	0.006585179929223479
(-) PHKA1	0.4046994793434738	0.0	0.0	0.0	0.20938053552062597
(-) PHLDB2	0.15311699963941705	0.0	0.24017865071107486	0.12851132786241215	0.2351899070596317
(-) PIANP	0.4034592888731691	0.4308486917874687	0.0	0.1423327883601699	0.17391049107739875
(-) PICK1	0.061206468061792974	0.0	0.0	0.013415433971041326	0.22173340323251556
(-) PID1	0.07677444836048461	0.2350083961440837	0.1205545654346679	0.028379698877447006	0.05635291899426969
(-) PIGT	0.0	0.11757474050682212	0.07478263177001773	0.01354395401521778	0.08426565122107996
(-) PIM2	0.1963097864133568	0.12236786201206587	0.0	0.12096199567717501	0.0990959503775002
(-) PINK1	0.225171070623307	0.0	0.08021529380890519	0.15229340153542376	0.03626912510600475
(-) PIP4K2B	0.04414469138754819	0.20613730541799816	0.0	0.0	0.0
(-) PIP5K1C	0.0	0.21012367350223923	0.08771359864399593	0.0	0.005053400446058987
(-) PITX1	0.04857552296132886	0.03540334794291077	0.057561361516997166	0.13094194597714834	0.20179976813458372
(-) PKD1	0.015589837683171676	0.30531981840829314	0.020187279500432836	0.0039846980718060195	0.07786925958876925
(-) PKIG	0.0	0.14633151601646502	0.015177621165619092	0.0	0.07676917288266166
(-) PKN2	0.0	0.0	0.0	0.16307889966212674	0.06026633767355042
(-) PKN3	0.15555052281747114	0.0	0.0	0.1555315822793701	0.22594665617475276
(-) PLAA	0.21453944337191702	0.21863530855396654	0.0	0.0713239954435265	0.011397566789649018
(-) PLAGL1	0.2612379683611772	0.013993588608080877	0.03796339868399332	0.2646237364103366	0.20970697837887592
(-) PLBD2	0.017014781915556075	0.2010433225219646	0.10887733257040741	0.0	0.0
(-) PLCXD1	0.07199822998515723	0.12408473998901268	0.0	0.04875783103983118	0.0026411048861070953
(-) PLEKHA5	0.013218919024224557	0.0	0.04824978656220596	0.1503538483232093	0.0
(-) PLEKHN1	0.0518883692739201	0.06015098379390634	0.3687328323050553	0.10513170864151218	0.0
(-) PLGRKT	0.06268865210893226	0.07415935140855008	0.0	0.0994482486309342	0.0
(-) PLK1	0.0	0.0	0.0	0.17467523794364107	0.0
(-) PLK4	0.0	0.0	0.0	0.19710231249456214	0.0
(-) PLXNA3	0.03974884266909787	0.12510538410257127	0.06246372691364147	0.009906337162267314	0.03149875569365073
(-) PLXNB1	0.04371015898267979	0.00570553899344291	0.0	0.0	0.3272890830425122
(-) PLXNB2	0.08616009682463631	0.04555787077197541	0.00891206081649143	0.0	0.05719686629622802
(-) PMAIP1	0.18078523387506112	0.0	0.2640574162977237	0.23812783605580273	0.0
(-) POFUT1	0.010482251440884063	0.13672436111492728	0.08041735192715556	0.02050921213248447	0.033894626692075595
(-) POFUT2	0.01790959249563001	0.23758414155844138	0.1619189058127046	0.0	0.10737415365243429
(-) POLD2	0.047841001871238506	0.00436735070211639	0.1728083676324385	0.0381235885876557	0.0192081330690689
(-) POLD3	0.0	0.0	0.0	0.17472447486103765	0.0
(-) POLE4	0.2223071786681011	0.0	0.017235483182690702	0.08013780265082883	0.0
(-) POLR1A	0.039593484981881366	0.0	0.025409198076234006	0.09723551704188874	0.0
(-) POMGNT2	0.13844621412799799	0.004430410527493564	0.0	0.0035380432040664368	0.0
(-) POT1	0.07359122346239144	0.06714141154994999	0.042378613005448665	0.0	0.011260199515531418
(-) PP2D1	0.41480384703836315	0.15099372175227457	0.13179265547750313	0.29260355891937573	0.16136578040567437
(-) PPA2	0.03694208107433386	0.030882877364751704	0.0	0.08429242585476233	0.0
(-) PPCS	0.0	0.0	0.02681934254900654	0.08219242045302283	0.17619960258934853
(-) PPIA	0.0	0.0	0.21431556273085228	0.02997837760174536	0.0045222915767354765
(-) PPIE	0.015127266832313128	0.0	0.0287572607820035	0.03906325635765939	0.13377482138909053
(-) PPIG	0.021033024998924545	0.0	0.05182124956363234	0.09339356216819235	0.0
(-) PPIL3	0.16040340811811077	0.10255226881859453	0.04940481858247423	0.01664927557215063	0.0
(-) PPP1R11	0.0	0.10814158376886804	0.06109998089932276	0.043583096653042254	0.0
(-) PPP1R26	0.12752433440036584	0.0	0.0	0.0	0.07538723451825448
(-) PPP1R3C	0.036497057345582354	0.29880443076284735	0.2595227018196398	0.0	0.0
(-) PPP2CB	0.041193665243247114	0.01065285227455989	0.01861019988734648	0.021358646239918042	0.00214345072214493
(-) PPP2R1B	0.009099854087336445	0.0	0.0	0.11105584838142063	0.0551678788255421
(-) PPP2R5B	0.00408168636326492	0.19640747793152474	0.10588491710999368	0.0	0.04812412192964909
(-) PPP2R5D	0.0	0.0	0.0	0.08795630588521533	0.10107082683628439
(-) PPP3CA	0.003432458062761059	0.011600162626134157	0.17466712119538294	0.07945017509960146	0.0
(-) PPP3R1	0.0	0.10896689682217174	0.026978793265766444	0.12698636618034975	0.0
(-) PPP4C	0.0	0.08402069897171116	0.0	0.08552435155686423	0.0
(-) PPP6R2	0.017848859717681208	0.03839475876776737	0.05110161678826265	0.06546321815369113	0.044962562077827485
(-) PPT1	0.029713687631865913	0.07901854711976931	0.00248395227694718	0.05056796511114985	0.017248202079022994
(-) PRC1	0.005969580265619385	0.0007579142962355675	0.0	0.1845745787310371	0.0
(-) PRDM11	0.08955991019481174	0.0	0.31658011812916076	0.028550935686898087	0.11822248449115845
(-) PRDM2	0.0	0.006001875118701413	0.1668124637001498	0.04947583688148094	0.07770182131123714
(-) PRDX2	0.03780971725574987	0.0	0.0	0.06140761229591786	0.08426438889680664
(-) PRDX3	0.0	0.0	0.0	0.11356906621194833	0.0
(-) PRELID2	0.06357010543675476	0.0036095272234880666	0.31476871840128134	0.047885501769192804	0.011489761658688221
(-) PRICKLE2	0.04101347519826913	0.38637637484128085	0.0	0.036124698511451225	0.05438015319963568
(-) PRICKLE3	0.06937229104078896	0.0	0.0	0.09369731367215156	0.05321340251526454
(-) PRIM1	0.0	0.0	0.005625306769482379	0.17174527296233236	0.0
(-) PRIM2	0.0	0.0	0.0	0.16998125112509843	0.0
(-) PRIMPOL	0.09579901826240891	0.09679875064031729	0.1803116840386889	0.23686273933545776	0.002190076033014652
(-) PRKAB1	0.016030601991878845	0.010909804170412941	0.0	0.08237204366437431	0.05506658779420494
(-) PRKACA	0.013584975802858024	0.169603191895326	0.0	0.008478043478865733	0.0096396494293423
(-) PRKAR1A	0.07629931936844699	0.01951482207572351	0.04533854148126113	0.0	0.0
(-) PRKCA	0.0	0.18527817030093235	0.019771870824662485	0.0	0.06641649836048244
(-) PRKX	0.20650687816432695	0.0	0.05533591364770771	0.0	0.0890392038372353
(-) PRMT6	0.0024497245012158014	0.0	0.0	0.10534224729485321	0.0254346478214608
(-) PROCR	0.0038703618585799854	0.1408144938871504	0.21217306015839013	0.036855977821856414	0.0
(-) PRPF40A	0.03648990698340886	0.0057504375308889254	0.00802261972625778	0.11812857030970479	0.0
(-) PRR12	0.033114586518482016	0.0	0.04421729526402257	0.0491724180093603	0.017443633011615133
(-) PRRG1	0.11190242056233161	0.0	0.3750170178905346	0.0	0.0
(-) PRTFDC1	0.0	0.282716165218832	0.03447181700199714	0.1892515818614283	0.20847968775891368
(-) PRTG	0.28680862153800096	0.16698091155306188	0.35468606935717634	0.0	0.18362802433554312
(-) PSIP1	0.10951975694207346	0.03675948024055932	0.0	0.059874886124277264	0.0
(-) PSMD5	0.0	0.0	0.19206657444025965	0.0	0.09924480735985498
(-) PSMD6	0.11280661457777776	0.012741297142836106	0.0019784020582822395	0.040460562455752816	0.015165404464615518
(-) PSPC1	0.03138885864240644	0.0	0.0	0.046843153379245266	0.05456418999664207
(-) PTEN	0.13616467321906017	0.0	0.0	0.09553340307353979	0.05797904120628152
(-) PTGFRN	0.09038342796978775	0.07696123230105291	0.0	0.08955761650251128	0.23499205450440072
(-) PTK7	0.016876946618601858	0.09375104217934097	0.0	0.015305832524280279	0.1291224650577153
(-) PTN	0.03997624526538332	0.5094832978143328	0.0	0.018222744186239176	0.05778622120264018
(-) PTPDC1	0.18322435186089542	0.0	0.07883399624714917	0.008218974793166653	0.0
(-) PTPN12	0.03918949953810169	0.19055299714570711	0.007633103433956164	0.014175463189759856	0.0010059768557590058
(-) PTPN13	0.10124781574913687	0.0289546121926044	0.17911692940116547	0.017492571559104893	0.0035075850657208967
(-) PTPRG	0.13275687313503404	0.07827581674756931	0.164129615411186	0.0	0.0
(-) PTPRM	0.1330505708205763	0.1410566596998884	0.8388583285743553	0.0	0.009693799676904064
(-) PTPRN2	0.22904028872610951	0.19304771633577134	0.4578086078831929	0.04207878852533003	0.19424942918622357
(-) PTPRS	0.0957421253605738	0.02707233448994026	0.003790763592947783	0.0	0.030692111930062712
(-) PTS	0.01198578277170923	0.0	0.004502674992954058	0.08267385401116982	0.013381225644748954
(-) PXDN	0.0	0.2463320112664613	0.4529417725767622	0.0	0.2933667692829009
(-) PXMP4	0.11474084713744073	0.015385470729981199	0.0	0.05689981528088212	0.0707196175360701
(-) PYGO1	0.20574644978597256	0.23685322068236286	0.2113475494541846	0.015514654616628362	0.19120902170084897
(-) PYROXD2	0.27466569343229874	0.08002250741434296	0.0	0.0	0.12743112178531263
(-) QRSL1	0.00859318838287067	0.019578002753505935	0.0	0.20156178786464987	0.0
(-) R3HCC1L	0.02258880134678983	0.01132833192118986	0.028995903195363954	0.18513285974118923	0.0
(-) R3HDM1	0.0	0.11311031160395155	0.0	0.10364850769847177	0.0
(-) RAB11FIP3	0.0631807292035376	0.25256158583009575	0.07198001657762682	0.0036387768996003025	0.10365245649414448
(-) RAB12	0.04391483769518828	0.152074826443936	0.0	0.07088212561819437	0.026350021516602807
(-) RAB1B	0.018882765652900167	0.011515693121403221	0.10036462775762339	0.09929183633974861	0.0
(-) RAB24	0.018582454509307567	0.24345558478308887	0.07704687628998234	0.0	0.0
(-) RAB2A	0.062059916035706146	0.012511154030856505	0.1626234293582183	0.009990735491183313	0.010634002640143284
(-) RAB32	0.04951313779796046	0.0	0.04122859412377421	0.1241821545306711	0.03014837153483652
(-) RAB34	0.06461114364486832	0.0	0.0661700137715262	0.01896765988070387	0.11451894696486602
(-) RAB36	0.2825417544957555	0.21332014526197787	0.059319426754104315	0.0	0.25177467700795997
(-) RAB40A	0.31352915343831483	0.26799339063719907	0.09163613499660878	0.047108270616056734	0.00705414822491363
(-) RAB40B	0.19400127979257367	0.07371295051186615	0.0	0.0	0.1204946446874285
(-) RAB4A	0.116027842308308	0.0	0.0	0.0	0.1660763996131537
(-) RAB5A	0.05628125547381453	0.012941728063297646	0.016619987276244825	0.01426628076884084	0.007292478704756345
(-) RAB6A	0.0	0.0	0.11739726749602637	0.011355058696449968	0.10348137235567344
(-) RAB6B	0.19898505048189358	0.0	0.061570506031042416	0.0	0.2721462570798492
(-) RAB8A	0.01637094938759522	0.0	0.004156289415065789	0.10642740253103739	0.0
(-) RABEP2	0.04715722564296361	0.13001986140037017	0.054982023175565914	0.046579020068750615	0.0
(-) RABL3	0.17143645791620526	0.035161305439673864	0.1194876410334188	0.0	0.0
(-) RAC1	0.1480362852944798	0.004137438984855502	0.2768040456809989	0.0	0.2738440904338681
(-) RACGAP1	0.0	0.0	0.0	0.1475605746840207	0.0
(-) RAD51AP1	0.0	0.0	0.0	0.15971101446945682	0.0
(-) RALGPS2	0.21377360960566286	0.0	0.07287074928872228	0.012026363537114058	0.0
(-) RANBP1	0.0	0.0	0.00820361480336753	0.17666728899525078	0.0
(-) RAPGEF6	0.05184988398502445	0.0818106796806185	0.10414965758627263	0.12903987460019037	0.01681262329432417
(-) RARS2	0.01640684519159539	0.008822033964882106	0.0	0.15780753050114993	0.0
(-) RASA3	0.028346308776278435	0.25643848638575173	0.17914260815756092	0.0	0.0
(-) RASSF7	0.078419820377469	0.0	0.0	0.07362086454821384	0.010881407306344869
(-) RAVER2	0.2576700407892015	0.0	0.0	0.04559776735838612	0.0
(-) RB1	0.20292669148599635	0.0	0.05466176468914614	0.007801366144351623	0.0
(-) RBBP8	0.0	0.01367256783943413	0.0	0.14486378418448134	0.0
(-) RBM22	0.023102344358027535	0.0	0.10560649307068364	0.0714587898452346	0.0
(-) RBM25	0.0	0.0	0.01679458372421329	0.1531808066270442	0.0
(-) RBM28	0.07304000682673616	0.004981885969218908	0.06525704291320811	0.00867698666973527	0.01209428630885272
(-) RBM41	0.07617765649568757	0.0	0.0	0.08779156322505231	0.027838386494297786
(-) RBM43	0.14541760067986412	0.2702814895767892	0.07442206166012766	0.0	0.0
(-) RBM44	0.2190008402753792	0.3813957715294418	0.22506050973728714	0.34530784369651696	0.2379027835194256
(-) RCBTB1	0.06369330790125935	0.0031170127342943985	0.0471965889902332	0.02738729025811451	0.007266602905421238
(-) RCN1	0.0	0.09965003138272768	0.15938486739790717	0.010932945812817358	0.0629573313174759
(-) RDX	0.010804278255301766	0.0	0.00040649966659594066	0.0652522439647989	0.05765383487831319
(-) RER1	0.0	0.047545458148174694	0.15271589511672118	0.05134531166202824	0.003163710388603621
(-) RFC1	0.013654849698972814	0.0	0.0	0.11780362523413035	0.0145853428085318
(-) RFC4	0.0	0.0	0.11045465889647486	0.13207827068161465	0.0
(-) RFESD	0.19879120309499307	0.030012397480425588	0.34233218352603384	0.17355786103781007	0.17015470275179567
(-) RFTN1	0.02336296382015643	0.29963493195214186	0.24286926082675045	0.0484466543229021	0.0076145283432786925
(-) RGL3	0.2981958324556135	0.1976147794721864	0.06423365439470426	0.15198446836009222	0.0
(-) RGP1	0.004994857847766437	0.2693822874052404	0.012492715285174746	0.0	0.05714740660260789
(-) RGPD3	0.13367764638999063	0.018321731876004936	0.04328922418130416	0.20902702866435766	0.01500321377835716
(-) RGPD5	0.07682750059204949	0.0	0.0	0.12808737030112127	0.0
(-) RGPD6	0.0662379704694779	0.0	0.0	0.12718585575651356	0.0
(-) RGPD8	0.05981004462908419	0.0	0.0	0.13635400260674252	0.0
(-) RHBDD1	0.0	0.0011018966358494608	0.15024193265295574	0.0	0.26770368575674236
(-) RHBDL2	0.13215147294983867	0.15995259810051696	0.06463723705785977	0.02459951771086225	0.21292306776202563
(-) RHOBTB1	0.0	0.3181377484078726	0.18874115878273895	0.0	0.04584494508539738
(-) RIF1	0.0015475484782956118	0.004848745796161854	0.019717483088746372	0.1364661621997859	0.0
(-) RIMKLB	0.18643337927737955	0.0	0.0	0.02894722730236916	0.0
(-) RIN2	0.0	0.0	0.30122421161681984	0.007156972678834639	0.06998023073964611
(-) RIN3	0.0	0.0	0.4147211030070849	0.15691278731616584	0.017576594420434594
(-) RNF130	0.04108220843220008	0.0	0.0	0.0	0.29898829876911437
(-) RNF135	0.10372551886547085	0.0	0.29546059112583983	0.0	0.05106406628349885
(-) RNF157	0.16460934163786647	0.13205120924901922	0.0	0.0327069370584957	0.302606925713514
(-) RNF170	0.08130671121689606	0.14188401718202645	0.05415468335446528	0.0	0.0
(-) RNF215	0.052918406742315585	0.12367019301405212	0.02852597117533494	0.016619842018686524	0.0
(-) RNF216	0.0	0.16467767666360533	0.1504674885824958	0.0	0.09982736228551406
(-) RNF40	0.0	0.1668128924470176	0.006143653142991409	0.07220484909451427	0.0
(-) RNF7	0.04606588942194405	0.0	0.07079992488863501	0.042266294809301254	0.0
(-) RNGTT	0.0	0.058266006922192866	0.0	0.20604507184637694	0.0
(-) ROBO1	0.0	0.19121315700764227	0.4025801241097146	0.0	0.0
(-) ROBO3	0.0457563264050139	0.161219589646713	0.4286539810380467	0.0	0.0
(-) RP9	0.0	0.0053713864965763535	0.17030667134562202	0.006488115158428545	0.043147400993968736
(-) RPA2	0.0	0.0	0.0	0.16624543687851953	0.05666845858335443
(-) RPAP1	0.1154820587856315	0.009066606950487317	0.0	0.14565960202696238	0.044447971162944536
(-) RPAP3	0.0	0.0	0.0	0.15289830789729617	0.0
(-) RPL22	0.029322345447847724	0.0	0.21797862040906787	0.15956717281582997	0.0932609888796518
(-) RPN2	0.0007228191542482366	0.11754624148369563	0.11954523290671593	0.0	0.07564831311511992
(-) RPP14	0.05224719323654679	0.1393407642122407	0.0	0.05733031814146674	0.0
(-) RPP30	0.01490315844732832	0.0	0.0	0.21428121525415875	0.0
(-) RSF1	0.024040487594123718	0.020069025592399214	0.0	0.09002342405597763	0.06652237738428757
(-) RSRC1	0.03209752213666336	0.0	0.09933907261211007	0.05480054852309084	0.0
