	P0	P1	P2	P3
(-) PYGO1	0.2131862819499375	0.19530889221454326	0.22727766172340214	0.017474279150754803
(-) PYROXD2	0.2593758479563624	0.05364153318687536	0.06211522010315174	0.0017670054894475921
(-) QRSL1	0.0	0.012528802235464934	0.0	0.22377814286341186
(-) R3HCC1L	0.0	0.007438369697587616	0.022450967399351443	0.21044019479617898
(-) R3HDM1	0.0	0.0827324114656854	0.0	0.10884776706095634
(-) RAB11FIP3	0.0982405586437937	0.19609969140536646	0.07346303664207324	0.00033696857306483727
(-) RAB12	0.03949007281158155	0.11657935376330185	0.0	0.08282164080981551
(-) RAB1B	0.0	0.014083855990124353	0.06718713885129418	0.11376233463291094
(-) RAB24	0.0	0.1895884492291036	0.05828658924995581	0.0
(-) RAB2A	0.017828797245353124	0.01367797014281691	0.14515815712314428	0.010881547770100941
(-) RAB32	0.06616666578053372	0.0	0.007891960518551962	0.1432071083151909
(-) RAB34	0.11167252181090993	0.0	0.05611969593251384	0.026629110532883155
(-) RAB36	0.32638085389956545	0.16777963552782513	0.1400601436814248	0.0008449992991832337
(-) RAB40A	0.14426408180807224	0.21136395845590042	0.18430405590033389	0.06743581204984475
(-) RAB40B	0.1926372968058306	0.06361885356066493	0.04356024625986182	0.0
(-) RAB4A	0.2215618554137471	0.0	0.0	0.0
(-) RAB5A	0.030322160673705977	0.01227901104998416	0.0296112435343494	0.02108677413240277
(-) RAB6A	0.07159791589299151	0.0	0.06731592534163795	0.011945987007051875
(-) RAB6B	0.2944902656249839	0.0	0.12070137809435647	0.0
(-) RAB8A	0.0	0.0	0.00993839796184723	0.1200803248267524
(-) RABEP2	0.0004948069494933103	0.10375402776905467	0.06166487130283842	0.05689996185007351
(-) RABL3	0.05596100708414974	0.031066036460078942	0.16940475749087658	0.0
(-) RAC1	0.2593507946644009	0.02124375080126768	0.21303918781496187	0.0
(-) RACGAP1	0.0	0.0	0.0	0.15938702268953947
(-) RAD51AP1	0.0	0.0	0.0	0.17195600178115095
(-) RALGPS2	0.04994877247338592	0.0	0.17617515728638083	0.024982090214180394
(-) RANBP1	0.0	0.0	0.0	0.19273703423763663
(-) RAPGEF6	0.01902864632139487	0.06340418766575458	0.095657493636618	0.14428045269373857
(-) RARS2	0.0	0.007206512529135572	0.007878213632279958	0.17292832381837112
(-) RASA3	0.0	0.20265425682468435	0.13901679525356325	0.0
(-) RASSF7	0.05639720166304096	0.0	0.004601137321732297	0.09012152812403518
(-) RAVER2	0.11654923243053006	0.0	0.10566359055281484	0.058441632647834446
(-) RB1	0.09070133298312641	0.0	0.11404326360047834	0.025250814287121486
(-) RBBP8	0.0	0.006560855889319224	0.0	0.15769907909742273
(-) RBM22	0.0	0.0	0.08810577456955548	0.07899560760074788
(-) RBM25	0.0	0.0	0.009963442848910136	0.16443212597384785
(-) RBM28	0.02959959969844026	0.007738658692484254	0.07985805280556572	0.013953164886562681
(-) RBM41	0.06493503222259787	0.0018389050387604073	0.003983554325473744	0.10326250984417656
(-) RBM43	0.04593151370834241	0.2138303525418166	0.12044000718494947	0.0
(-) RBM44	0.24506304308088156	0.30414515833348654	0.2260573233263869	0.3839912021197706
(-) RCBTB1	0.04703667733858433	0.004213434852590113	0.03489590335729169	0.03690039291121346
(-) RCN1	0.0273358454575079	0.08842054162136846	0.09876711792492164	0.010619101630087967
(-) RDX	0.04332054055354704	0.0	0.004135239947306644	0.07170140360671966
(-) RER1	0.0	0.041594095782680696	0.08955167960459116	0.0581340653893821
(-) RFC1	0.021951860614471325	0.0	0.0	0.12746075500254356
(-) RFC4	0.0	0.0	0.06538645260140477	0.14489224239431045
(-) RFESD	0.20555389556841344	0.0397775012301122	0.2732535833841485	0.2021094288667213
(-) RFTN1	0.0	0.24086319688705646	0.18483601523204432	0.046553168056851564
(-) RGL3	0.1474771145201394	0.1572812041997038	0.13065586674942334	0.18428199819516394
(-) RGP1	0.035509819198224934	0.21548987513256995	0.0034972064182439786	0.0
(-) RGPD3	0.0628555848849854	0.01324908488624419	0.0869988092634684	0.23545717801820978
(-) RGPD5	0.015863408217899035	0.0	0.02104187144455098	0.1505347028458436
(-) RGPD6	0.011523090743776323	0.0	0.018591540387752934	0.14850422947005662
(-) RGPD8	0.012719872902573903	0.0	0.01610631834337539	0.1571252339569931
(-) RHBDD1	0.18909585627506248	0.01508787083222445	0.06250558810770472	0.0
(-) RHBDL2	0.22289659254378555	0.13051170254758238	0.07101221458827099	0.029892357561386262
(-) RHOBTB1	0.02072258114039278	0.25677422995538834	0.10629098455834746	0.0
(-) RIF1	0.0	0.00016251479891449835	0.021778253699121754	0.14577747083789228
(-) RIMKLB	0.07313646861829298	0.0	0.07055681667766076	0.04554489844238068
(-) RIN2	0.007829701423847183	0.01760728167202457	0.1714945133577549	0.015693287445710687
(-) RIN3	0.0	0.0020541191203168564	0.26710696122469235	0.16949161471694668
(-) RNF130	0.2572416705837146	0.0	0.0	0.0
(-) RNF135	0.0852586094359436	0.0	0.2163953007813953	0.0
(-) RNF157	0.3405375491233427	0.10327788628773231	0.0	0.045877298913931434
(-) RNF170	0.03229216067833704	0.1087738673173377	0.07257362283283543	0.0
(-) RNF215	0.0	0.10009720681490254	0.04721366058411713	0.025933238036696286
(-) RNF216	0.04723441260476687	0.14309296656360945	0.0813241598145507	0.0
(-) RNF40	0.0	0.12940410051248802	0.0	0.0778461448117369
(-) RNF7	0.003201342027450722	0.0	0.07835383201286894	0.04915357461468473
(-) RNGTT	0.0	0.041296769433024995	0.0	0.22598561210104312
(-) ROBO1	0.0	0.16750351203660885	0.22472394741407117	0.0
(-) ROBO3	0.0	0.14306186437258217	0.30497589969019673	0.0
(-) RP9	0.01166470416279186	0.016243437276589404	0.10279555797360791	0.01063265598788821
(-) RPA2	0.02974997559105293	0.0	0.0	0.18181285133907593
(-) RPAP1	0.08376499661701411	0.0054701987681191775	0.02893375870231493	0.1737501045747648
(-) RPAP3	0.0	0.0	0.0	0.16557019729263037
(-) RPL22	0.07373283277780064	0.0	0.12974304382476692	0.18197654655101206
(-) RPN2	0.0400144308864254	0.09951031656504918	0.076798114902211	0.0
(-) RPP14	0.015834534549685548	0.1058282821796371	0.017329480245053354	0.069227951198153
(-) RPP30	0.0	0.0	0.0	0.2392628263843112
(-) RSF1	0.06150261975576968	0.011833897624806702	0.0	0.09678035313123544
(-) RSRC1	0.0	0.0	0.09680047361799886	0.05944933215486586
(-) RSRC2	0.0	0.0	0.007995718014113086	0.13105822113292606
(-) RTCB	0.008694998626716226	0.0	0.01903139282945972	0.16505994319533512
(-) RTTN	0.0	0.0	0.01782827914314495	0.2185081469997113
(-) RUNX2	0.019017588824369068	0.17036108984445178	0.012380556565036734	0.05160167979771166
(-) RWDD1	0.04327552162002932	0.13646350678646735	0.1220086390559591	0.3660109664736811
(-) RWDD2A	0.12257555614103999	0.08306881971832006	0.05479955845600047	0.0
(-) RWDD2B	0.06171655183603243	0.011190087700496548	0.08113726732188702	0.043480226238248855
(-) RWDD4	0.0	0.043208645189360385	0.09810497347361292	0.042354556671386774
(-) SARM1	0.011476212006176798	0.2871679878116612	0.07295934754241375	0.0
(-) SASH1	0.0	0.05080749617971672	0.3350605233607755	0.0
(-) SATB1	0.18848316043328267	0.08894685305333706	0.49846485665206863	0.0
(-) SATL1	0.13926020162218422	0.013584509265735845	0.11221928220028979	0.2109335284351367
(-) SCAF1	0.0	5.294617183235609e-06	0.0283159215210486	0.09337067936745942
(-) SCARA3	0.12178944707961842	0.05576237078999599	0.0	0.09406455242688122
(-) SCARF2	0.23244298019281687	0.1661323113036343	0.0	0.022037418164775873
(-) SCCPDH	0.06248732991902434	0.17234533869600735	0.0	0.0
(-) SCIMP	0.43515669749758973	0.11986222427036977	0.335930547556126	0.19675433658257008
(-) SCLT1	0.0	0.0	0.0	0.21824709181560187
(-) SCMH1	0.0	0.1883677610013451	0.005666157157959799	0.07099633877032252
(-) SCML1	0.12178205868790874	0.0	0.007340154004185111	0.0059467432692103675
(-) SCN1B	0.0	0.28091747816356305	0.17555978725394863	0.048623797825416544
(-) SCRN1	0.0	0.02899777389624918	0.04906232037337882	0.09649434630879312
(-) SDC3	0.22397919821754453	0.02044026228379276	0.0	0.0
(-) SEC22C	0.021401540754643254	0.2019342183692404	0.008169268431847093	0.04471327765501585
(-) SEC24D	0.0	0.153140423729215	0.1872738344267406	0.0
(-) SEC63	0.0	0.06256620625329821	0.0	0.11886000960834496
(-) SEMA3C	0.031517842386804946	0.03434651425770903	0.29532706601733755	0.0
(-) SEMA4F	0.040479193742275044	0.05860864990928678	0.07276707419256348	0.0
(-) SENP1	0.0	0.0	0.014109344296615783	0.1117993272237501
(-) SEPT4	0.4544137977000268	0.2739408190258164	0.0	0.05406522333148328
(-) SEPT6	0.2005424905972642	0.0	0.0	0.02192290869253744
(-) SERINC3	0.04418975304341702	0.09453266492059059	0.07442879833053066	0.021344032364362647
(-) SERPINE3	0.26599844621994295	0.014769998947245552	0.15098612686853757	0.15545621466468557
(-) SETBP1	0.2265027953570014	0.03419549669901282	0.037279785137483056	0.13686320229306942
(-) SEZ6L2	0.09826473974394383	0.06350363702257328	0.09137003645401309	0.017177872739852874
(-) SGCE	0.06503076247958943	0.1519811106127635	0.0	0.006325987604433103
(-) SH2D4A	0.16531785898116166	0.014739480971295347	0.14196525751479008	0.22147979284203315
(-) SH3KBP1	0.0	0.09863194411146571	0.12309149661809661	0.0
(-) SHANK3	0.2893007068800207	0.0	0.21578496583933462	0.080898116652884
(-) SHC1	0.0	0.15841457685972427	0.17891222415383803	0.0
(-) SHCBP1	0.0	0.0	0.031265361796923415	0.1506982510111274
(-) SHISA4	0.07139957524644765	0.1968270818369101	0.02401316601672169	0.0
(-) SHOX2	0.0	0.1730123928350074	0.15845617915867846	0.013482536329552312
(-) SIMC1	0.2626685199231552	0.029208479698611196	0.23290810693516037	0.0
(-) SIRPA	0.024189539229924457	0.11048744415851812	0.26067278873603295	0.0
(-) SIRT1	0.0	0.0	0.0	0.17778009284405555
(-) SKAP2	0.015953799715423014	0.001264810097809555	0.1797341267389158	0.0
(-) SLAIN2	0.0	0.010016315991208991	0.08871670184786239	0.03408871518277758
(-) SLC16A7	0.0	0.19062092833381594	0.30052839607561616	0.26795484249596324
(-) SLC1A3	0.10690879896560307	0.045343902146471375	0.09204433896021548	0.23341411290410768
(-) SLC22A15	0.37666908234365465	0.0	0.20944223431248377	0.10413088623892797
(-) SLC25A20	0.18324042622755068	0.07868882584650508	0.0891412259485326	0.029992529514448855
(-) SLC25A23	0.1266753474287899	0.0	0.0	0.04486533840431916
(-) SLC25A38	0.03390707368983058	0.04321725551576738	0.013575381196781477	0.024036994121774135
(-) SLC25A46	0.03115079074886286	0.06823960814231345	0.019673134855550164	0.03239767801864463
(-) SLC26A1	0.14943574694275216	0.18787024977940064	0.0969441541657047	0.08178081400619504
(-) SLC29A3	0.23787826211815413	0.0	0.23994317170954968	0.0
(-) SLC2A10	0.3003520319290263	0.12304838970523177	0.0	0.015078534654511602
(-) SLC2A13	0.01952907954099164	0.012003603850801686	0.35877130501187043	0.08129153418984288
(-) SLC2A8	0.22837319848825502	0.0	0.007720955681546963	0.0
(-) SLC30A4	0.1775359216155438	0.050508238094084036	0.01976595582512417	0.004954780086566431
(-) SLC35B4	0.022986459603317445	0.1835325492532431	0.0469757620671487	0.0
(-) SLC35E3	0.028764734478497738	0.0	0.0701443111602766	0.03860704007387707
(-) SLC35G2	0.006579441689302996	0.21423172913663321	0.08109510857671716	0.18559279396424957
(-) SLC38A1	0.033709211048517616	0.02570723273747307	0.09479545980748777	0.15489238299997843
(-) SLC43A3	0.07522132550828385	0.20859133751382913	0.13499584669285059	0.042144858694458255
(-) SLC45A4	0.2608745804446866	0.0	0.04484609412651577	0.035235761999481814
(-) SLC46A1	0.13670137663797627	0.0	0.0851283724905437	0.03470269245767326
(-) SLC4A2	0.05652645933190185	0.12056448224259518	0.03833702483875498	0.0
(-) SLC4A3	0.21476654103208334	0.10286365968220045	0.12087667003570882	0.0
(-) SLC9A7	0.03947108958622662	0.05555134408667881	0.17091009845400595	0.0
(-) SLFN12	0.0	0.19025394476525762	0.07632100355599447	0.08367462143153999
(-) SLTM	0.0	0.0	0.0	0.15689148612749987
(-) SLX4IP	0.09254359878654891	0.004700051511505624	0.04444983638465709	0.20655152308836608
(-) SMAD2	0.019042796351649603	0.0018180040885166487	0.019503572411508536	0.14888501113675964
(-) SMARCAD1	0.0	0.008424786097153612	0.08907713682257022	0.0772162468140744
(-) SMC3	0.0	0.0	0.0	0.17734027673275105
(-) SMG1	0.0	0.03153851333085541	0.0	0.09578128353270673
(-) SMIM19	0.05792985376907499	0.09328112634806913	0.03687689992608967	0.0
(-) SMIM8	0.08459056901782423	0.0	0.04012290929096363	0.1528192846873839
(-) SMO	0.37194442574889514	0.0	0.05216738614371013	0.0
(-) SMPD2	0.0	0.0	0.0	0.18417398339029
(-) SMYD2	0.06140764485546852	0.04203515425913042	0.0596910661816379	0.022564949114417938
(-) SNAPC2	0.0	0.19016359858179746	0.09865526500073739	0.027995599181107597
(-) SNAPC3	0.01938719715460269	0.07671748869498875	0.046218503643655554	0.09106973987399196
(-) SND1	0.0	0.1777220415679585	0.15326752015493586	0.0
(-) SNIP1	0.030241063445091528	0.0052639207174980445	0.0	0.09120876233330774
(-) SNRNP27	0.0	0.10537061489590209	0.032859303082033636	0.045448146089705085
(-) SNRPD1	0.0	0.0	0.0	0.23041688904130228
(-) SNTA1	0.07513910088914802	0.05813766985569742	0.0	0.033563720716610713
(-) SNUPN	0.0360446172761676	0.0	0.05088578649635633	0.01224267353579385
(-) SNX14	0.02481650956198849	0.040708840780705254	0.0	0.12347417727846206
(-) SNX8	0.0	0.10188895105190965	0.04256071217579861	0.008839695191165326
(-) SOGA1	0.0	0.09905695207670692	0.058910871136834	0.0
(-) SP140L	0.0	0.08329329086858044	0.13422635761724164	0.0
(-) SPATA6	0.24591805288935334	0.07205006138977872	0.2534723762491757	0.0
(-) SPATC1L	0.19867445665531844	0.15058367850416823	0.10664547159575498	0.17370075997784173
(-) SPECC1	0.18764273631933967	0.0	0.0	0.0
(-) SPEG	0.06303799255017019	0.28470222321568134	0.18924154626024603	0.007532517902383784
(-) SPNS1	0.026569906394187506	0.10717734775801127	0.006702546286713108	0.04575692985339166
(-) SPOCK1	0.1888196884715266	0.08770754259658517	0.2355347132533111	0.0
(-) SPPL2A	0.10518047369665649	0.0	0.0	0.0
(-) SRC	0.04073745401527539	0.0	0.13092928188479785	0.0
(-) SRCAP	0.0	0.11413834836168749	0.009871765652734718	0.09449954338684959
(-) SREK1	0.0	0.011170908978041853	0.03384011834130329	0.11353894880131275
(-) SRPX	0.0	0.21254379592151756	0.24522471688569056	0.0
(-) SS18	0.0	0.011247801082376148	0.011293344647837579	0.0911867598303182
(-) SSBP1	0.03313714310071219	0.0029004913184455337	0.14161421533968666	0.0
(-) ST7	0.06343237714626299	0.0	0.1380900628846823	0.015999684629004033
(-) STAC	0.04087063010285881	0.17154589865738837	0.09216970158111988	0.16178768414090305
(-) STAG2	0.06806712056044072	0.0	0.0	0.043791344783607265
(-) STAM2	0.0	0.11282993267016588	0.04344797417539319	0.016286208427191272
(-) STAMBPL1	0.019236448862708616	0.04594692815361205	0.2032818988198523	0.049216242908628825
(-) STARD3NL	0.034668872497546716	0.12740955079356045	0.04315036281469714	0.02869483898939158
(-) STARD4	0.00865194321759559	0.0	0.1554670666512212	0.0
(-) STARD8	0.00809094408882044	0.33306172964550557	0.2661924226276643	0.0884101155877203
(-) STARD9	0.025828192548748144	0.2396034168858519	0.0	0.039625493152526406
(-) STEAP2	0.11271773121903694	0.2625397273202369	0.19732941533351753	0.18638315781623305
(-) STIM1	0.07290873533457601	0.06249759396013043	0.0	0.029377220256663814
(-) STK11	0.019420396046860768	0.07625815760439798	0.0	0.04478557117391671
(-) STPG1	0.07548472072762298	0.0	0.16094911265882858	0.13243325124477426
(-) STRADB	0.012987879402121604	0.1175063684246468	0.08007008971486392	0.0
(-) STX7	0.032126209307885595	0.002075775530550867	0.006953050292978209	0.1958320187430845
(-) SUFU	0.049543053007398384	0.05064343634270389	0.003107614250668916	0.06518050568558793
(-) SULT1A3	0.0	0.06777273415378794	0.0357171454960852	0.11121041136158681
(-) SUN1	0.15311657389126002	0.05360767039168698	0.0	0.0
(-) SUPT20H	0.07233277587551312	0.0	0.0	0.03967634706510481
(-) SUV39H1	0.002656475887811003	0.0	0.0	0.1798039415116557
(-) SV2A	0.021852730092436365	0.33390539282672	0.0	0.0061785086126577285
(-) SYDE1	0.011506308745519035	0.19354866148422564	0.04449010437715119	0.0
(-) SYNCRIP	0.0	0.0016574752510621934	0.0	0.20887388171611043
(-) SYNGR1	0.4848980347986147	0.0	0.09211384887547305	0.03757401553160263
(-) SYNGR2	0.18914326851365873	0.0	0.005221337336881185	0.08576624849831453
(-) SYPL1	0.10308033818982393	0.04589288052955746	0.017972361185347827	0.004024911724960695
(-) SZRD1	0.0	0.04476019213738875	0.03838201675489563	0.18838047149990453
(-) TACO1	0.012614181960706761	0.01447164303359374	0.05485824757953447	0.09439829442941396
(-) TAF12	0.0	0.03172134380245874	0.017720555762170794	0.12284292192400156
(-) TAF7	0.0475947702820004	0.0	0.07250349735927754	0.0
(-) TAF9B	0.03037315126919533	0.14662977318868575	0.0	0.09866389289334516
(-) TANC1	0.11061197272045027	0.07445756169155011	0.0	0.0
(-) TAOK2	0.0	0.17066515723604844	0.0033639357706578715	0.11919940798777505
(-) TAX1BP1	0.1402340022959357	0.0	0.06182385210981172	0.0
(-) TBC1D10A	0.09053871645822009	0.0	0.03953551117120994	0.05944880318511896
(-) TBC1D10B	0.0	0.10042779596312738	0.0	0.09616250362113586
(-) TBC1D8B	0.07969358497027945	0.06494736533719965	0.26045319865321953	0.04133300583934475
(-) TBC1D9	0.035949594914628895	0.04117334857553825	0.05188521045095253	0.003533051537304486
(-) TBP	0.0	0.0	0.0	0.1811099052428645
(-) TBX3	0.06484418549946361	0.0813010084701552	0.23441659788752314	0.3002696378293857
(-) TBXA2R	0.017497901257184825	0.18917076805710883	0.15037152735720782	0.19836707132170614
(-) TCEAL3	0.0	0.1724682479808815	0.04673746000570556	0.006066264441672442
(-) TCEAL8	0.0034767083385314986	0.09276183219798152	0.06420874798812946	0.0
(-) TCEANC2	0.0	0.0065309250991379434	0.042398772678177744	0.20474825801124216
(-) TCF4	0.08885419052645437	0.3589347590737797	0.0	0.0
(-) TCF7	0.12070387865442705	0.38472099486746736	0.11286561821521864	0.12717969919886987
(-) TCHP	0.0	0.0	0.06952660067608031	0.16896419601294624
(-) TCIRG1	0.005724092975075506	0.0	0.0	0.2021132828058522
(-) TCN2	0.08294738559625037	0.1718583931211857	0.029308358308469395	0.09515399017140935
(-) TCP1	0.0	0.0	0.0	0.18992905698367615
(-) TEN1	0.04435696453997255	0.020924293696730663	0.08990342137022682	0.033428156053775
(-) TENM3	0.0	0.2619638104385477	0.06345533930656577	0.0
(-) TET2	0.12670844731168646	0.0872256322798644	0.09210870272540803	0.00010885871144676018
(-) TEX30	0.0	0.0	0.042545490547352176	0.13577571392487708
(-) TFAM	0.007232318146605629	0.0	0.0	0.17644442214447992
(-) TFAP2C	0.10815716462516768	0.0	0.10948094718000356	0.09634818956299189
(-) TFCP2	0.0	0.0	0.0007143673311578133	0.08738831937189741
(-) TFG	0.05767749692580745	0.011067613541679634	0.07069440144607038	0.0
(-) TGFBR3	0.014928434231761904	0.0	0.3260052199715208	0.13638637330888617
(-) TGIF2	0.2718105705982895	0.0	0.0	0.0
(-) THEM4	0.03821045505276497	0.06123829224013927	0.13990627404079262	0.06672859190215184
(-) THOC2	0.01444674648115137	0.002640009323110311	0.0	0.12355468820152204
(-) THUMPD1	0.012807892470880572	0.00837905234365314	0.06281574810321178	0.02997337829221043
(-) THUMPD2	0.05004137832159409	0.004333323732313758	0.0	0.09964321846156328
(-) THY1	0.19937420477307016	0.36833195861045614	0.00895927612499163	0.08829272171812609
(-) TICAM2	0.0	0.3921880355417014	0.06024637324381983	0.0
(-) TIMM17B	0.07557282797082497	0.0	0.0	0.07088569589333756
(-) TIMM23B	0.0	0.0	0.0	0.16239184825854622
(-) TIMMDC1	0.0	0.0	0.10105468137174366	0.0
(-) TIRAP	0.25311218988336576	0.0	0.03545545122504227	0.008800762058240395
(-) TLK1	0.0	0.032977296837856884	0.047888076306944014	0.10038120372246513
(-) TLN1	0.0037565955228995116	0.1984579464968837	0.03876314640750057	0.0
(-) TLR4	0.3014333734252635	0.23079472057508435	0.024181606963698792	0.11265924482118672
